attribution_path_id,conversion_event_id,known_user_id,campaign_id,first_touch_channel,last_touch_channel,multi_touch_path,conversion_lag_hours,identity_resolution_dependency_count
attr_00013815,evt_000116135,ku_016701,cmp_035,paid_search,retargeting,paid_search>retargeting>conversion,39,3
attr_00013816,evt_000116139,ku_009886,cmp_036,affiliate,retargeting,affiliate>retargeting>conversion,40,4
attr_00013817,evt_000116149,ku_005685,cmp_040,affiliate,retargeting,affiliate>retargeting>conversion,41,1
attr_00013818,evt_000116150,ku_016947,cmp_026,paid_search,retargeting,paid_search>retargeting>conversion,42,2
attr_00013819,evt_000116171,ku_009357,cmp_022,direct,direct,direct>conversion,43,3
attr_00013820,evt_000116178,ku_002315,cmp_006,affiliate,retargeting,affiliate>retargeting>conversion,44,4
attr_00013821,evt_000116184,ku_017002,cmp_019,paid_search,retargeting,paid_search>retargeting>conversion,45,1
attr_00013822,evt_000116188,ku_009907,cmp_028,affiliate,retargeting,affiliate>retargeting>conversion,46,2
attr_00013823,evt_000116190,ku_014498,cmp_040,affiliate,retargeting,affiliate>retargeting>conversion,47,3
attr_00013824,evt_000116196,ku_013762,cmp_022,direct,direct,direct>conversion,48,4
attr_00013825,evt_000116201,ku_018995,cmp_038,direct,direct,direct>conversion,49,1
attr_00013826,evt_000116206,ku_018469,cmp_012,affiliate,retargeting,affiliate>retargeting>conversion,50,2
attr_00013827,evt_000116207,ku_006178,cmp_030,affiliate,retargeting,affiliate>retargeting>conversion,51,3
attr_00013828,evt_000116212,ku_015881,cmp_001,paid_search,retargeting,paid_search>retargeting>conversion,52,4
attr_00013829,evt_000116214,ku_007412,cmp_035,organic,retargeting,organic>retargeting>conversion,53,1
attr_00013830,evt_000116218,ku_014140,cmp_013,direct,direct,direct>conversion,54,2
attr_00013831,evt_000116220,ku_001812,cmp_027,paid_search,retargeting,paid_search>retargeting>conversion,55,3
attr_00013832,evt_000116226,ku_019328,cmp_019,direct,direct,direct>conversion,56,4
attr_00013833,evt_000116231,ku_013577,cmp_038,social,retargeting,social>retargeting>conversion,57,1
attr_00013834,evt_000116242,ku_004738,cmp_002,affiliate,retargeting,affiliate>retargeting>conversion,58,2
attr_00013835,evt_000116243,ku_016522,cmp_009,social,retargeting,social>retargeting>conversion,59,3
attr_00013836,evt_000116254,ku_012522,cmp_008,direct,direct,direct>conversion,60,4
attr_00013837,evt_000116272,ku_015054,cmp_006,social,retargeting,social>retargeting>conversion,61,1
attr_00013838,evt_000116274,ku_007462,cmp_010,affiliate,retargeting,affiliate>retargeting>conversion,62,2
attr_00013839,evt_000116276,ku_012985,cmp_003,social,retargeting,social>retargeting>conversion,63,3
attr_00013840,evt_000116290,ku_005648,cmp_012,direct,direct,direct>conversion,64,4
attr_00013841,evt_000116295,ku_017068,cmp_029,paid_search,retargeting,paid_search>retargeting>conversion,65,1
attr_00013842,evt_000116297,ku_001788,cmp_033,direct,direct,direct>conversion,66,2
attr_00013843,evt_000116316,ku_010993,cmp_033,organic,retargeting,organic>retargeting>conversion,67,3
attr_00013844,evt_000116324,ku_006935,cmp_033,social,retargeting,social>retargeting>conversion,68,4
attr_00013845,evt_000116327,ku_012493,cmp_028,affiliate,retargeting,affiliate>retargeting>conversion,69,1
attr_00013846,evt_000116354,ku_000763,cmp_008,organic,retargeting,organic>retargeting>conversion,70,2
attr_00013847,evt_000116357,ku_003256,cmp_007,organic,retargeting,organic>retargeting>conversion,71,3
attr_00013848,evt_000116365,ku_019679,cmp_033,direct,direct,direct>conversion,72,4
attr_00013849,evt_000116380,ku_014896,cmp_016,direct,direct,direct>conversion,73,1
attr_00013850,evt_000116429,ku_015722,cmp_006,affiliate,retargeting,affiliate>retargeting>conversion,74,2
attr_00013851,evt_000116431,ku_015281,cmp_003,social,retargeting,social>retargeting>conversion,75,3
attr_00013852,evt_000116432,ku_014720,cmp_007,direct,direct,direct>conversion,76,4
attr_00013853,evt_000116468,ku_009062,cmp_025,organic,retargeting,organic>retargeting>conversion,77,1
attr_00013854,evt_000116499,ku_008574,cmp_035,paid_search,retargeting,paid_search>retargeting>conversion,78,2
attr_00013855,evt_000116505,ku_002502,cmp_039,paid_search,retargeting,paid_search>retargeting>conversion,79,3
attr_00013856,evt_000116506,ku_008467,cmp_023,organic,retargeting,organic>retargeting>conversion,80,4
attr_00013857,evt_000116514,ku_002684,cmp_009,affiliate,retargeting,affiliate>retargeting>conversion,81,1
attr_00013858,evt_000116519,ku_011134,cmp_036,paid_search,retargeting,paid_search>retargeting>conversion,82,2
attr_00013859,evt_000116521,ku_016268,cmp_007,affiliate,retargeting,affiliate>retargeting>conversion,83,3
attr_00013860,evt_000116538,ku_004313,cmp_019,social,retargeting,social>retargeting>conversion,84,4
attr_00013861,evt_000116541,ku_007323,cmp_028,organic,retargeting,organic>retargeting>conversion,85,1
attr_00013862,evt_000116547,ku_012227,cmp_037,direct,direct,direct>conversion,86,2
attr_00013863,evt_000116551,ku_012702,cmp_004,affiliate,retargeting,affiliate>retargeting>conversion,87,3
attr_00013864,evt_000116560,ku_003686,cmp_005,paid_search,retargeting,paid_search>retargeting>conversion,88,4
attr_00013865,evt_000116561,ku_013709,cmp_005,social,retargeting,social>retargeting>conversion,89,1
attr_00013866,evt_000116562,ku_010592,cmp_015,direct,direct,direct>conversion,90,2
attr_00013867,evt_000116563,ku_003253,cmp_006,paid_search,retargeting,paid_search>retargeting>conversion,91,3
attr_00013868,evt_000116568,ku_004484,cmp_026,paid_search,retargeting,paid_search>retargeting>conversion,92,4
attr_00013869,evt_000116572,ku_014845,cmp_023,organic,retargeting,organic>retargeting>conversion,93,1
attr_00013870,evt_000116576,ku_003681,cmp_017,social,retargeting,social>retargeting>conversion,94,2
attr_00013871,evt_000116579,ku_003790,cmp_030,social,retargeting,social>retargeting>conversion,95,3
attr_00013872,evt_000116607,ku_013272,cmp_026,organic,retargeting,organic>retargeting>conversion,96,4
attr_00013873,evt_000116611,ku_008155,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,97,1
attr_00013874,evt_000116620,ku_006256,cmp_010,direct,direct,direct>conversion,98,2
attr_00013875,evt_000116650,ku_012710,cmp_029,affiliate,retargeting,affiliate>retargeting>conversion,99,3
attr_00013876,evt_000116652,ku_019357,cmp_017,organic,retargeting,organic>retargeting>conversion,100,4
attr_00013877,evt_000116653,ku_019174,cmp_011,paid_search,retargeting,paid_search>retargeting>conversion,101,1
attr_00013878,evt_000116654,ku_009843,cmp_005,affiliate,retargeting,affiliate>retargeting>conversion,102,2
attr_00013879,evt_000116658,ku_016561,cmp_017,affiliate,retargeting,affiliate>retargeting>conversion,103,3
attr_00013880,evt_000116659,ku_004992,cmp_002,paid_search,retargeting,paid_search>retargeting>conversion,104,4
attr_00013881,evt_000116680,ku_013027,cmp_019,social,retargeting,social>retargeting>conversion,105,1
attr_00013882,evt_000116689,ku_018113,cmp_010,direct,direct,direct>conversion,106,2
attr_00013883,evt_000116696,ku_015308,cmp_037,paid_search,retargeting,paid_search>retargeting>conversion,107,3
attr_00013884,evt_000116699,ku_011851,cmp_022,affiliate,retargeting,affiliate>retargeting>conversion,108,4
attr_00013885,evt_000116700,ku_014113,cmp_035,social,retargeting,social>retargeting>conversion,109,1
attr_00013886,evt_000116709,ku_005963,cmp_031,direct,direct,direct>conversion,110,2
attr_00013887,evt_000116714,ku_013434,cmp_036,organic,retargeting,organic>retargeting>conversion,111,3
attr_00013888,evt_000116715,ku_015526,cmp_003,affiliate,retargeting,affiliate>retargeting>conversion,112,4
attr_00013889,evt_000116719,ku_007038,cmp_010,direct,direct,direct>conversion,113,1
attr_00013890,evt_000116729,ku_001230,cmp_038,direct,direct,direct>conversion,114,2
attr_00013891,evt_000116733,ku_011931,cmp_034,social,retargeting,social>retargeting>conversion,115,3
attr_00013892,evt_000116739,ku_001608,cmp_018,affiliate,retargeting,affiliate>retargeting>conversion,116,4
attr_00013893,evt_000116741,ku_014640,cmp_022,affiliate,retargeting,affiliate>retargeting>conversion,117,1
attr_00013894,evt_000116749,ku_004927,cmp_005,organic,retargeting,organic>retargeting>conversion,118,2
attr_00013895,evt_000116764,ku_018850,cmp_011,direct,direct,direct>conversion,119,3
attr_00013896,evt_000116781,ku_014401,cmp_028,social,retargeting,social>retargeting>conversion,120,4
attr_00013897,evt_000116784,ku_008933,cmp_002,direct,direct,direct>conversion,121,1
attr_00013898,evt_000116797,ku_014250,cmp_011,paid_search,retargeting,paid_search>retargeting>conversion,122,2
attr_00013899,evt_000116803,ku_015383,cmp_006,direct,direct,direct>conversion,123,3
attr_00013900,evt_000116813,ku_009324,cmp_004,paid_search,retargeting,paid_search>retargeting>conversion,124,4
attr_00013901,evt_000116816,ku_013738,cmp_037,organic,retargeting,organic>retargeting>conversion,125,1
attr_00013902,evt_000116819,ku_005717,cmp_004,direct,direct,direct>conversion,126,2
attr_00013903,evt_000116822,ku_004396,cmp_024,affiliate,retargeting,affiliate>retargeting>conversion,127,3
attr_00013904,evt_000116829,ku_006340,cmp_013,organic,retargeting,organic>retargeting>conversion,128,4
attr_00013905,evt_000116856,ku_002618,cmp_001,direct,direct,direct>conversion,129,1
attr_00013906,evt_000116857,ku_009546,cmp_010,affiliate,retargeting,affiliate>retargeting>conversion,130,2
attr_00013907,evt_000116859,ku_005741,cmp_029,paid_search,retargeting,paid_search>retargeting>conversion,131,3
attr_00013908,evt_000116891,ku_019748,cmp_012,direct,direct,direct>conversion,132,4
attr_00013909,evt_000116917,ku_006593,cmp_031,organic,retargeting,organic>retargeting>conversion,133,1
attr_00013910,evt_000116921,ku_011246,cmp_024,affiliate,retargeting,affiliate>retargeting>conversion,134,2
attr_00013911,evt_000116926,ku_009920,cmp_015,direct,direct,direct>conversion,135,3
attr_00013912,evt_000116927,ku_011597,cmp_009,affiliate,retargeting,affiliate>retargeting>conversion,136,4
attr_00013913,evt_000116939,ku_014397,cmp_014,direct,direct,direct>conversion,137,1
attr_00013914,evt_000116956,ku_005665,cmp_005,social,retargeting,social>retargeting>conversion,138,2
attr_00013915,evt_000116960,ku_007822,cmp_029,direct,direct,direct>conversion,139,3
attr_00013916,evt_000116965,ku_018772,cmp_011,affiliate,retargeting,affiliate>retargeting>conversion,140,4
attr_00013917,evt_000116968,ku_014410,cmp_021,paid_search,retargeting,paid_search>retargeting>conversion,141,1
attr_00013918,evt_000116970,ku_016538,cmp_032,direct,direct,direct>conversion,142,2
attr_00013919,evt_000116972,ku_001178,cmp_030,organic,retargeting,organic>retargeting>conversion,143,3
attr_00013920,evt_000116998,ku_008648,cmp_030,social,retargeting,social>retargeting>conversion,144,4
attr_00013921,evt_000117002,ku_004141,cmp_011,organic,retargeting,organic>retargeting>conversion,145,1
attr_00013922,evt_000117005,ku_008690,cmp_020,direct,direct,direct>conversion,146,2
attr_00013923,evt_000117023,ku_003610,cmp_030,social,retargeting,social>retargeting>conversion,147,3
attr_00013924,evt_000117030,ku_014123,cmp_035,social,retargeting,social>retargeting>conversion,148,4
attr_00013925,evt_000117035,ku_009900,cmp_033,social,retargeting,social>retargeting>conversion,149,1
attr_00013926,evt_000117038,ku_008171,cmp_035,direct,direct,direct>conversion,150,2
attr_00013927,evt_000117041,ku_004202,cmp_014,affiliate,retargeting,affiliate>retargeting>conversion,151,3
attr_00013928,evt_000117045,ku_018380,cmp_030,paid_search,retargeting,paid_search>retargeting>conversion,152,4
attr_00013929,evt_000117047,ku_016810,cmp_020,paid_search,retargeting,paid_search>retargeting>conversion,153,1
attr_00013930,evt_000117052,ku_016434,cmp_031,organic,retargeting,organic>retargeting>conversion,154,2
attr_00013931,evt_000117062,ku_015399,cmp_011,organic,retargeting,organic>retargeting>conversion,155,3
attr_00013932,evt_000117070,ku_012241,cmp_040,social,retargeting,social>retargeting>conversion,156,4
attr_00013933,evt_000117072,ku_006963,cmp_001,affiliate,retargeting,affiliate>retargeting>conversion,157,1
attr_00013934,evt_000117106,ku_012968,cmp_008,direct,direct,direct>conversion,158,2
attr_00013935,evt_000117118,ku_018506,cmp_030,direct,direct,direct>conversion,159,3
attr_00013936,evt_000117119,ku_016678,cmp_030,paid_search,retargeting,paid_search>retargeting>conversion,160,4
attr_00013937,evt_000117124,ku_001799,cmp_038,organic,retargeting,organic>retargeting>conversion,161,1
attr_00013938,evt_000117142,ku_018198,cmp_029,affiliate,retargeting,affiliate>retargeting>conversion,162,2
attr_00013939,evt_000117156,ku_012993,cmp_026,affiliate,retargeting,affiliate>retargeting>conversion,163,3
attr_00013940,evt_000117159,ku_010538,cmp_004,social,retargeting,social>retargeting>conversion,164,4
attr_00013941,evt_000117160,ku_010231,cmp_040,social,retargeting,social>retargeting>conversion,165,1
attr_00013942,evt_000117161,ku_000410,cmp_023,organic,retargeting,organic>retargeting>conversion,166,2
attr_00013943,evt_000117162,ku_009197,cmp_009,direct,direct,direct>conversion,167,3
attr_00013944,evt_000117172,ku_009083,cmp_014,direct,direct,direct>conversion,168,4
attr_00013945,evt_000117178,ku_013314,cmp_001,direct,direct,direct>conversion,1,1
attr_00013946,evt_000117182,ku_000672,cmp_007,direct,direct,direct>conversion,2,2
attr_00013947,evt_000117183,ku_015252,cmp_021,direct,direct,direct>conversion,3,3
attr_00013948,evt_000117184,ku_005634,cmp_038,organic,retargeting,organic>retargeting>conversion,4,4
attr_00013949,evt_000117190,ku_011765,cmp_012,social,retargeting,social>retargeting>conversion,5,1
attr_00013950,evt_000117191,ku_005465,cmp_036,organic,retargeting,organic>retargeting>conversion,6,2
attr_00013951,evt_000117193,ku_000059,cmp_013,organic,retargeting,organic>retargeting>conversion,7,3
attr_00013952,evt_000117194,ku_014266,cmp_024,social,retargeting,social>retargeting>conversion,8,4
attr_00013953,evt_000117201,ku_011053,cmp_027,social,retargeting,social>retargeting>conversion,9,1
attr_00013954,evt_000117202,ku_000252,cmp_020,social,retargeting,social>retargeting>conversion,10,2
attr_00013955,evt_000117218,ku_000886,cmp_040,social,retargeting,social>retargeting>conversion,11,3
attr_00013956,evt_000117225,ku_015092,cmp_019,organic,retargeting,organic>retargeting>conversion,12,4
attr_00013957,evt_000117227,ku_000344,cmp_030,direct,direct,direct>conversion,13,1
attr_00013958,evt_000117238,ku_011432,cmp_030,affiliate,retargeting,affiliate>retargeting>conversion,14,2
attr_00013959,evt_000117240,ku_001256,cmp_014,affiliate,retargeting,affiliate>retargeting>conversion,15,3
attr_00013960,evt_000117241,ku_008476,cmp_025,organic,retargeting,organic>retargeting>conversion,16,4
attr_00013961,evt_000117245,ku_016859,cmp_023,paid_search,retargeting,paid_search>retargeting>conversion,17,1
attr_00013962,evt_000117286,ku_015412,cmp_015,paid_search,retargeting,paid_search>retargeting>conversion,18,2
attr_00013963,evt_000117306,ku_003170,cmp_028,social,retargeting,social>retargeting>conversion,19,3
attr_00013964,evt_000117308,ku_008815,cmp_005,direct,direct,direct>conversion,20,4
attr_00013965,evt_000117317,ku_011749,cmp_010,paid_search,retargeting,paid_search>retargeting>conversion,21,1
attr_00013966,evt_000117318,ku_004199,cmp_009,organic,retargeting,organic>retargeting>conversion,22,2
attr_00013967,evt_000117334,ku_006281,cmp_023,paid_search,retargeting,paid_search>retargeting>conversion,23,3
attr_00013968,evt_000117338,ku_009400,cmp_004,direct,direct,direct>conversion,24,4
attr_00013969,evt_000117349,ku_006196,cmp_007,affiliate,retargeting,affiliate>retargeting>conversion,25,1
attr_00013970,evt_000117367,ku_014884,cmp_007,organic,retargeting,organic>retargeting>conversion,26,2
attr_00013971,evt_000117377,ku_001167,cmp_014,paid_search,retargeting,paid_search>retargeting>conversion,27,3
attr_00013972,evt_000117383,ku_019980,cmp_037,social,retargeting,social>retargeting>conversion,28,4
attr_00013973,evt_000117396,ku_019758,cmp_040,affiliate,retargeting,affiliate>retargeting>conversion,29,1
attr_00013974,evt_000117402,ku_015935,cmp_032,paid_search,retargeting,paid_search>retargeting>conversion,30,2
attr_00013975,evt_000117410,ku_016500,cmp_038,organic,retargeting,organic>retargeting>conversion,31,3
attr_00013976,evt_000117415,ku_015143,cmp_036,social,retargeting,social>retargeting>conversion,32,4
attr_00013977,evt_000117425,ku_012023,cmp_018,affiliate,retargeting,affiliate>retargeting>conversion,33,1
attr_00013978,evt_000117426,ku_006331,cmp_040,affiliate,retargeting,affiliate>retargeting>conversion,34,2
attr_00013979,evt_000117429,ku_002419,cmp_018,social,retargeting,social>retargeting>conversion,35,3
attr_00013980,evt_000117437,ku_013642,cmp_032,organic,retargeting,organic>retargeting>conversion,36,4
attr_00013981,evt_000117438,ku_015378,cmp_015,paid_search,retargeting,paid_search>retargeting>conversion,37,1
attr_00013982,evt_000117442,ku_008839,cmp_024,affiliate,retargeting,affiliate>retargeting>conversion,38,2
attr_00013983,evt_000117445,ku_001523,cmp_006,social,retargeting,social>retargeting>conversion,39,3
attr_00013984,evt_000117463,ku_014345,cmp_037,direct,direct,direct>conversion,40,4
