real_identity_id,ip_id,geo_region,network_type
rid_018609,ip_013833,EU,corporate
rid_004566,ip_013834,EU,mobile
rid_001955,ip_013835,APAC,corporate
rid_018983,ip_013836,NA,residential
rid_005873,ip_013837,LATAM,proxy
rid_017883,ip_013838,EU,proxy
rid_003146,ip_013839,LATAM,corporate
rid_015472,ip_013840,APAC,proxy
rid_004671,ip_013841,NA,corporate
rid_018059,ip_013842,EU,proxy
rid_006208,ip_013843,LATAM,mobile
rid_016214,ip_013844,APAC,residential
rid_001741,ip_013845,NA,mobile
rid_018733,ip_013846,NA,mobile
rid_007172,ip_013847,NA,proxy
rid_017011,ip_013848,LATAM,corporate
rid_000342,ip_013849,NA,mobile
rid_016700,ip_013850,NA,proxy
rid_013749,ip_013851,LATAM,corporate
rid_014227,ip_013852,APAC,corporate
rid_006507,ip_013853,EU,residential
rid_016616,ip_013854,EU,mobile
rid_008473,ip_013855,APAC,corporate
rid_005375,ip_013856,APAC,proxy
rid_016063,ip_013857,APAC,residential
rid_016940,ip_013858,LATAM,corporate
rid_002022,ip_013859,NA,residential
rid_000451,ip_013860,APAC,residential
rid_010737,ip_013861,NA,residential
rid_018330,ip_013862,LATAM,residential
rid_017577,ip_013863,NA,corporate
rid_017586,ip_013864,NA,mobile
rid_016975,ip_013865,LATAM,mobile
rid_009002,ip_013866,LATAM,proxy
rid_018788,ip_013867,APAC,corporate
rid_016881,ip_013868,EU,mobile
rid_011145,ip_013869,LATAM,residential
rid_005374,ip_013870,APAC,proxy
rid_018068,ip_013871,NA,mobile
rid_010604,ip_013872,APAC,proxy
rid_014888,ip_013873,EU,residential
rid_017940,ip_013874,NA,residential
rid_012655,ip_013875,NA,corporate
rid_009579,ip_013876,APAC,residential
rid_019638,ip_013877,APAC,residential
rid_004026,ip_013878,EU,proxy
rid_012264,ip_013879,LATAM,corporate
rid_001233,ip_013880,EU,mobile
rid_019585,ip_013881,NA,proxy
rid_010688,ip_013882,APAC,mobile
rid_003541,ip_013883,NA,proxy
rid_018953,ip_013884,NA,residential
rid_001395,ip_013885,EU,corporate
rid_009535,ip_013886,NA,residential
rid_010416,ip_013887,APAC,proxy
rid_002504,ip_013888,NA,corporate
rid_005328,ip_013889,LATAM,mobile
rid_010651,ip_013890,LATAM,residential
rid_011844,ip_013891,NA,mobile
rid_020000,ip_013892,APAC,proxy
rid_000011,ip_013893,NA,mobile
rid_003767,ip_013894,APAC,residential
rid_008571,ip_013895,EU,proxy
rid_002902,ip_013896,EU,proxy
rid_007346,ip_013897,APAC,residential
rid_017974,ip_013898,LATAM,residential
rid_018311,ip_013899,APAC,proxy
rid_015830,ip_013900,NA,corporate
rid_014834,ip_013901,EU,mobile
rid_006264,ip_013902,EU,mobile
rid_003020,ip_013903,LATAM,residential
rid_015960,ip_013904,NA,residential
rid_010598,ip_013905,LATAM,residential
rid_018599,ip_013906,LATAM,corporate
rid_003714,ip_013907,EU,corporate
rid_010473,ip_013908,APAC,proxy
rid_000975,ip_013909,NA,residential
rid_002134,ip_013910,LATAM,residential
rid_000109,ip_013911,EU,residential
rid_011219,ip_013912,NA,proxy
rid_000763,ip_013913,APAC,residential
rid_017000,ip_013914,NA,residential
rid_016065,ip_013915,LATAM,residential
rid_000249,ip_013916,NA,residential
rid_014288,ip_013917,LATAM,corporate
rid_004148,ip_013918,LATAM,residential
rid_018025,ip_013919,LATAM,proxy
rid_012649,ip_013920,EU,mobile
rid_007078,ip_013921,EU,corporate
rid_007788,ip_013922,EU,proxy
rid_009297,ip_013923,NA,corporate
rid_000041,ip_013924,NA,residential
rid_012130,ip_013925,LATAM,corporate
rid_000510,ip_013926,LATAM,corporate
rid_004991,ip_013927,LATAM,mobile
rid_019175,ip_013928,NA,corporate
rid_007460,ip_013929,NA,corporate
rid_007462,ip_013930,APAC,residential
rid_018713,ip_013931,APAC,mobile
rid_010495,ip_013932,NA,proxy
rid_014498,ip_013933,EU,residential
rid_010502,ip_013934,EU,proxy
rid_004215,ip_013935,EU,residential
rid_003085,ip_013936,NA,residential
rid_001900,ip_013937,EU,residential
rid_008278,ip_013938,EU,corporate
rid_010994,ip_013939,NA,mobile
rid_019365,ip_013940,EU,mobile
rid_018792,ip_013941,APAC,mobile
rid_018353,ip_013942,EU,corporate
rid_013947,ip_013943,LATAM,residential
rid_008323,ip_013944,NA,corporate
rid_017449,ip_013945,EU,mobile
rid_010256,ip_013946,EU,mobile
rid_000792,ip_013947,NA,proxy
rid_011145,ip_013948,APAC,residential
rid_004315,ip_013949,LATAM,residential
rid_011861,ip_013950,EU,proxy
rid_011876,ip_013951,NA,proxy
rid_007730,ip_013952,APAC,corporate
rid_017836,ip_013953,APAC,mobile
rid_002650,ip_013954,EU,mobile
rid_003183,ip_013955,APAC,mobile
rid_017751,ip_013956,LATAM,mobile
rid_013159,ip_013957,LATAM,mobile
rid_001495,ip_013958,EU,mobile
rid_014623,ip_013959,LATAM,proxy
rid_004258,ip_013960,APAC,residential
rid_008213,ip_013961,APAC,proxy
rid_007392,ip_013962,NA,corporate
rid_005930,ip_013963,EU,proxy
rid_010316,ip_013964,LATAM,proxy
rid_010705,ip_013965,LATAM,corporate
rid_016622,ip_013966,NA,residential
rid_010999,ip_013967,APAC,mobile
rid_001603,ip_013968,EU,residential
rid_005731,ip_013969,NA,mobile
rid_011807,ip_013970,APAC,proxy
rid_008194,ip_013971,LATAM,residential
rid_009473,ip_013972,APAC,corporate
rid_009507,ip_013973,APAC,residential
rid_005324,ip_013974,NA,proxy
rid_009016,ip_013975,LATAM,residential
rid_005998,ip_013976,NA,mobile
rid_003842,ip_013977,NA,proxy
rid_007375,ip_013978,APAC,corporate
rid_002221,ip_013979,LATAM,mobile
rid_008053,ip_013980,NA,mobile
rid_002571,ip_013981,NA,residential
rid_016068,ip_013982,EU,corporate
rid_009829,ip_013983,APAC,mobile
rid_015146,ip_013984,LATAM,corporate
rid_016871,ip_013985,APAC,mobile
rid_007341,ip_013986,LATAM,residential
rid_002084,ip_013987,APAC,corporate
rid_007076,ip_013988,NA,corporate
rid_001812,ip_013989,APAC,residential
rid_013126,ip_013990,EU,corporate
rid_013972,ip_013991,EU,corporate
rid_011303,ip_013992,LATAM,residential
rid_003968,ip_013993,APAC,corporate
rid_011922,ip_013994,EU,residential
rid_009765,ip_013995,LATAM,proxy
rid_007930,ip_013996,NA,residential
rid_016777,ip_013997,LATAM,corporate
rid_014246,ip_013998,EU,corporate
rid_019441,ip_013999,APAC,residential
rid_003057,ip_014000,LATAM,mobile
rid_018146,ip_014001,LATAM,residential
rid_004725,ip_014002,LATAM,proxy
rid_018936,ip_014003,APAC,mobile
rid_007040,ip_014004,EU,corporate
rid_011093,ip_014005,EU,corporate
rid_003171,ip_014006,LATAM,proxy
rid_000502,ip_014007,NA,mobile
rid_000585,ip_014008,LATAM,corporate
rid_014630,ip_014009,LATAM,corporate
rid_015623,ip_014010,LATAM,proxy
rid_016931,ip_014011,LATAM,mobile
rid_015387,ip_014012,APAC,proxy
rid_000726,ip_014013,LATAM,residential
rid_019449,ip_014014,LATAM,corporate
rid_010699,ip_014015,APAC,mobile
rid_003602,ip_014016,EU,residential
rid_001347,ip_014017,APAC,proxy
rid_008108,ip_014018,EU,residential
rid_007364,ip_014019,LATAM,corporate
rid_013652,ip_014020,NA,proxy
rid_012991,ip_014021,LATAM,residential
rid_017796,ip_014022,LATAM,mobile
rid_008224,ip_014023,APAC,corporate
rid_011763,ip_014024,NA,corporate
rid_000335,ip_014025,EU,residential
rid_019144,ip_014026,APAC,mobile
rid_005792,ip_014027,APAC,corporate
rid_009398,ip_014028,EU,corporate
rid_011469,ip_014029,LATAM,mobile
rid_019377,ip_014030,APAC,mobile
rid_006683,ip_014031,APAC,proxy
rid_002467,ip_014032,APAC,mobile
rid_000137,ip_014033,EU,residential
rid_018695,ip_014034,EU,mobile
rid_007756,ip_014035,NA,mobile
rid_005964,ip_014036,APAC,corporate
rid_008216,ip_014037,APAC,corporate
rid_001517,ip_014038,APAC,corporate
rid_000524,ip_014039,LATAM,proxy
rid_004516,ip_014040,LATAM,corporate
rid_007322,ip_014041,EU,corporate
rid_002348,ip_014042,NA,residential
rid_000219,ip_014043,APAC,corporate
rid_014048,ip_014044,EU,mobile
rid_012963,ip_014045,APAC,mobile
rid_013515,ip_014046,EU,residential
rid_014585,ip_014047,NA,proxy
rid_008562,ip_014048,NA,mobile
rid_004774,ip_014049,APAC,mobile
rid_011521,ip_014050,NA,mobile
rid_019708,ip_014051,LATAM,proxy
rid_015734,ip_014052,EU,proxy
rid_011500,ip_014053,LATAM,proxy
rid_006678,ip_014054,NA,residential
rid_017266,ip_014055,EU,corporate
rid_017030,ip_014056,LATAM,residential
rid_001768,ip_014057,EU,proxy
rid_006146,ip_014058,NA,corporate
rid_003204,ip_014059,EU,corporate
rid_014689,ip_014060,NA,residential
rid_017998,ip_014061,LATAM,corporate
rid_000924,ip_014062,LATAM,corporate
rid_006151,ip_014063,NA,residential
rid_015923,ip_014064,APAC,corporate
rid_011493,ip_014065,LATAM,residential
rid_008233,ip_014066,EU,residential
rid_011829,ip_014067,NA,corporate
rid_005687,ip_014068,LATAM,corporate
rid_012010,ip_014069,EU,residential
rid_010906,ip_014070,NA,corporate
rid_002964,ip_014071,EU,residential
rid_009901,ip_014072,EU,residential
rid_000659,ip_014073,NA,mobile
rid_009804,ip_014074,NA,corporate
rid_001070,ip_014075,APAC,proxy
rid_001444,ip_014076,APAC,mobile
rid_005512,ip_014077,APAC,proxy
rid_013869,ip_014078,APAC,proxy
rid_016655,ip_014079,APAC,proxy
rid_004913,ip_014080,APAC,corporate
rid_001151,ip_014081,LATAM,residential
rid_013193,ip_014082,EU,corporate
rid_000155,ip_014083,EU,mobile
rid_008297,ip_014084,EU,corporate
rid_012803,ip_014085,NA,residential
rid_010263,ip_014086,EU,corporate
rid_019124,ip_014087,EU,residential
rid_018511,ip_014088,APAC,residential
rid_018837,ip_014089,EU,residential
rid_004514,ip_014090,NA,corporate
rid_011768,ip_014091,NA,mobile
rid_015529,ip_014092,EU,corporate
rid_008821,ip_014093,APAC,proxy
rid_012910,ip_014094,EU,corporate
rid_019294,ip_014095,EU,corporate
rid_011577,ip_014096,APAC,mobile
rid_006918,ip_014097,EU,corporate
rid_008835,ip_014098,NA,proxy
rid_015951,ip_014099,NA,proxy
rid_002287,ip_014100,LATAM,residential
rid_006112,ip_014101,EU,mobile
rid_002698,ip_014102,NA,mobile
rid_008411,ip_014103,LATAM,corporate
rid_015696,ip_014104,APAC,proxy
rid_014180,ip_014105,EU,mobile
rid_011955,ip_014106,NA,residential
rid_012164,ip_014107,LATAM,corporate
rid_014444,ip_014108,EU,corporate
rid_001029,ip_014109,EU,mobile
rid_005044,ip_014110,NA,corporate
rid_001913,ip_014111,NA,corporate
rid_015276,ip_014112,APAC,residential
rid_010393,ip_014113,APAC,corporate
rid_004274,ip_014114,APAC,proxy
rid_012841,ip_014115,LATAM,residential
rid_008583,ip_014116,EU,residential
rid_016142,ip_014117,NA,corporate
rid_007435,ip_014118,NA,corporate
rid_009295,ip_014119,LATAM,residential
rid_009531,ip_014120,LATAM,corporate
rid_013689,ip_014121,APAC,residential
rid_016145,ip_014122,NA,mobile
rid_002278,ip_014123,APAC,proxy
rid_002152,ip_014124,LATAM,mobile
rid_007584,ip_014125,APAC,corporate
rid_003754,ip_014126,NA,residential
rid_002989,ip_014127,LATAM,corporate
rid_011887,ip_014128,APAC,residential
rid_008499,ip_014129,APAC,corporate
rid_011267,ip_014130,EU,proxy
rid_010235,ip_014131,APAC,proxy
rid_010227,ip_014132,EU,residential
rid_006962,ip_014133,EU,mobile
rid_014850,ip_014134,NA,residential
rid_010750,ip_014135,NA,corporate
rid_012687,ip_014136,APAC,residential
rid_016558,ip_014137,EU,proxy
rid_001516,ip_014138,LATAM,mobile
rid_000061,ip_014139,NA,mobile
rid_005558,ip_014140,APAC,mobile
rid_019996,ip_014141,APAC,corporate
rid_017697,ip_014142,APAC,corporate
rid_019391,ip_014143,LATAM,mobile
rid_005258,ip_014144,EU,proxy
rid_018233,ip_014145,NA,corporate
rid_017453,ip_014146,NA,proxy
rid_010847,ip_014147,EU,mobile
rid_005718,ip_014148,LATAM,residential
rid_005638,ip_014149,APAC,proxy
rid_006337,ip_014150,LATAM,mobile
rid_012315,ip_014151,LATAM,residential
rid_018993,ip_014152,APAC,residential
rid_003379,ip_014153,APAC,residential
rid_000713,ip_014154,LATAM,proxy
rid_016234,ip_014155,APAC,residential
rid_018227,ip_014156,EU,residential
rid_007387,ip_014157,EU,proxy
rid_002306,ip_014158,APAC,corporate
rid_004270,ip_014159,APAC,corporate
rid_006473,ip_014160,LATAM,proxy
rid_010724,ip_014161,LATAM,proxy
rid_010335,ip_014162,LATAM,proxy
rid_003196,ip_014163,EU,corporate
rid_018828,ip_014164,LATAM,residential
rid_013690,ip_014165,APAC,residential
rid_006134,ip_014166,LATAM,mobile
rid_017603,ip_014167,EU,proxy
rid_008937,ip_014168,NA,mobile
rid_011047,ip_014169,APAC,corporate
rid_000726,ip_014170,LATAM,corporate
rid_014486,ip_014171,NA,residential
rid_019332,ip_014172,LATAM,mobile
rid_015538,ip_014173,APAC,mobile
rid_002841,ip_014174,NA,residential
rid_014581,ip_014175,LATAM,corporate
rid_003823,ip_014176,EU,residential
rid_001865,ip_014177,EU,mobile
rid_019080,ip_014178,APAC,corporate
rid_017532,ip_014179,LATAM,mobile
rid_007548,ip_014180,LATAM,proxy
rid_011375,ip_014181,EU,proxy
rid_006121,ip_014182,LATAM,residential
rid_016147,ip_014183,APAC,residential
rid_015516,ip_014184,NA,proxy
rid_010672,ip_014185,APAC,proxy
rid_012134,ip_014186,NA,mobile
rid_006077,ip_014187,NA,residential
rid_010676,ip_014188,APAC,mobile
rid_000470,ip_014189,NA,mobile
rid_002489,ip_014190,NA,residential
rid_010396,ip_014191,APAC,mobile
rid_017462,ip_014192,LATAM,corporate
rid_009516,ip_014193,APAC,mobile
rid_011066,ip_014194,APAC,corporate
rid_017506,ip_014195,LATAM,corporate
rid_017922,ip_014196,NA,residential
rid_015713,ip_014197,LATAM,proxy
rid_005102,ip_014198,APAC,residential
rid_019781,ip_014199,NA,residential
rid_002869,ip_014200,NA,mobile
rid_018292,ip_014201,LATAM,residential
rid_005166,ip_014202,NA,mobile
rid_016676,ip_014203,EU,residential
rid_014772,ip_014204,NA,proxy
rid_015814,ip_014205,NA,residential
rid_018029,ip_014206,LATAM,proxy
rid_012309,ip_014207,LATAM,proxy
rid_018880,ip_014208,APAC,corporate
rid_017325,ip_014209,NA,corporate
rid_015784,ip_014210,EU,mobile
rid_005978,ip_014211,EU,mobile
rid_019542,ip_014212,LATAM,residential
rid_006924,ip_014213,EU,residential
rid_006063,ip_014214,APAC,proxy
rid_003863,ip_014215,NA,proxy
rid_010714,ip_014216,NA,proxy
rid_019355,ip_014217,NA,proxy
rid_004271,ip_014218,EU,corporate
rid_016166,ip_014219,NA,residential
rid_001756,ip_014220,EU,proxy
rid_010645,ip_014221,NA,residential
rid_011814,ip_014222,LATAM,residential
rid_018996,ip_014223,NA,residential
rid_017489,ip_014224,APAC,residential
rid_016278,ip_014225,APAC,mobile
rid_014037,ip_014226,EU,residential
rid_017976,ip_014227,NA,corporate
rid_001885,ip_014228,APAC,proxy
rid_009525,ip_014229,NA,corporate
rid_009794,ip_014230,LATAM,residential
rid_011007,ip_014231,NA,corporate
rid_019472,ip_014232,EU,corporate
rid_012788,ip_014233,EU,proxy
rid_015626,ip_014234,NA,mobile
rid_017634,ip_014235,NA,residential
rid_002868,ip_014236,NA,corporate
rid_007676,ip_014237,LATAM,proxy
rid_011542,ip_014238,NA,residential
rid_006280,ip_014239,EU,mobile
rid_008020,ip_014240,LATAM,corporate
rid_014404,ip_014241,NA,residential
rid_017953,ip_014242,LATAM,residential
rid_008439,ip_014243,EU,mobile
rid_003247,ip_014244,NA,proxy
rid_017319,ip_014245,EU,proxy
rid_012860,ip_014246,EU,residential
rid_012686,ip_014247,EU,proxy
rid_002360,ip_014248,EU,corporate
rid_017607,ip_014249,LATAM,residential
rid_012671,ip_014250,EU,residential
rid_009168,ip_014251,APAC,mobile
rid_014630,ip_014252,APAC,residential
rid_001022,ip_014253,LATAM,corporate
rid_000555,ip_014254,NA,residential
rid_008058,ip_014255,EU,residential
rid_018196,ip_014256,NA,residential
rid_017458,ip_014257,LATAM,corporate
rid_019778,ip_014258,NA,corporate
rid_011455,ip_014259,APAC,mobile
rid_009968,ip_014260,EU,residential
rid_002254,ip_014261,EU,corporate
rid_016947,ip_014262,APAC,corporate
rid_017704,ip_014263,EU,residential
rid_010555,ip_014264,LATAM,residential
rid_018363,ip_014265,EU,mobile
rid_014932,ip_014266,APAC,corporate
rid_017887,ip_014267,LATAM,residential
rid_008757,ip_014268,APAC,mobile
rid_015269,ip_014269,EU,residential
rid_005263,ip_014270,LATAM,mobile
rid_002343,ip_014271,NA,corporate
rid_014344,ip_014272,APAC,residential
rid_019686,ip_014273,NA,corporate
rid_007420,ip_014274,LATAM,mobile
rid_017655,ip_014275,NA,corporate
rid_015110,ip_014276,APAC,mobile
rid_003359,ip_014277,LATAM,proxy
rid_008607,ip_014278,LATAM,corporate
rid_000232,ip_014279,APAC,residential
rid_005058,ip_014280,APAC,residential
rid_006894,ip_014281,EU,mobile
rid_014519,ip_014282,NA,residential
rid_018453,ip_014283,EU,proxy
rid_007209,ip_014284,LATAM,corporate
rid_005346,ip_014285,APAC,residential
rid_012604,ip_014286,LATAM,proxy
rid_004830,ip_014287,APAC,residential
rid_013077,ip_014288,LATAM,proxy
rid_010308,ip_014289,EU,corporate
rid_013764,ip_014290,LATAM,mobile
rid_018340,ip_014291,LATAM,residential
rid_013506,ip_014292,APAC,corporate
rid_002753,ip_014293,LATAM,mobile
rid_002533,ip_014294,APAC,mobile
rid_000919,ip_014295,APAC,proxy
rid_008259,ip_014296,APAC,proxy
rid_006175,ip_014297,EU,proxy
rid_000179,ip_014298,NA,corporate
rid_018660,ip_014299,APAC,mobile
rid_004140,ip_014300,NA,corporate
rid_005756,ip_014301,NA,corporate
rid_008701,ip_014302,APAC,residential
rid_018954,ip_014303,APAC,residential
rid_014332,ip_014304,APAC,proxy
rid_017746,ip_014305,APAC,mobile
rid_014175,ip_014306,EU,mobile
rid_008814,ip_014307,EU,proxy
rid_013697,ip_014308,LATAM,corporate
rid_014850,ip_014309,LATAM,mobile
rid_003253,ip_014310,LATAM,corporate
rid_008051,ip_014311,APAC,mobile
rid_019968,ip_014312,LATAM,proxy
rid_005631,ip_014313,APAC,residential
rid_018426,ip_014314,EU,residential
rid_018617,ip_014315,APAC,corporate
rid_015877,ip_014316,EU,proxy
rid_012765,ip_014317,LATAM,proxy
rid_007076,ip_014318,NA,corporate
rid_018787,ip_014319,LATAM,mobile
rid_007023,ip_014320,NA,proxy
rid_003383,ip_014321,APAC,residential
rid_005659,ip_014322,APAC,proxy
rid_012096,ip_014323,NA,mobile
rid_006335,ip_014324,APAC,residential
rid_004038,ip_014325,NA,mobile
rid_006526,ip_014326,APAC,mobile
rid_009689,ip_014327,NA,proxy
rid_006821,ip_014328,APAC,corporate
rid_012493,ip_014329,NA,proxy
rid_002582,ip_014330,NA,mobile
rid_015021,ip_014331,EU,proxy
rid_005671,ip_014332,EU,residential
rid_015311,ip_014333,LATAM,mobile
rid_012505,ip_014334,NA,mobile
rid_012267,ip_014335,NA,mobile
rid_002981,ip_014336,APAC,proxy
rid_001776,ip_014337,EU,corporate
rid_004674,ip_014338,NA,mobile
rid_008937,ip_014339,NA,residential
rid_012805,ip_014340,NA,proxy
rid_001743,ip_014341,APAC,proxy
rid_016892,ip_014342,EU,proxy
rid_014098,ip_014343,NA,corporate
rid_005054,ip_014344,NA,mobile
rid_012018,ip_014345,NA,residential
rid_018572,ip_014346,NA,corporate
rid_013875,ip_014347,NA,residential
rid_003421,ip_014348,LATAM,mobile
rid_001679,ip_014349,EU,proxy
rid_019360,ip_014350,EU,residential
rid_009442,ip_014351,EU,residential
rid_006074,ip_014352,NA,residential
rid_006657,ip_014353,NA,corporate
rid_015079,ip_014354,APAC,mobile
rid_014898,ip_014355,LATAM,residential
rid_007064,ip_014356,EU,corporate
rid_011813,ip_014357,EU,residential
rid_010723,ip_014358,NA,residential
rid_013982,ip_014359,LATAM,mobile
rid_000452,ip_014360,LATAM,residential
rid_010889,ip_014361,EU,residential
rid_005175,ip_014362,LATAM,mobile
rid_008590,ip_014363,LATAM,corporate
rid_000140,ip_014364,EU,residential
rid_003541,ip_014365,NA,proxy
rid_017335,ip_014366,LATAM,residential
rid_019380,ip_014367,APAC,corporate
rid_015954,ip_014368,APAC,residential
rid_004295,ip_014369,APAC,residential
rid_003323,ip_014370,EU,proxy
rid_007766,ip_014371,LATAM,residential
rid_011810,ip_014372,LATAM,residential
rid_011365,ip_014373,EU,mobile
rid_015873,ip_014374,LATAM,corporate
rid_010551,ip_014375,APAC,mobile
rid_013695,ip_014376,APAC,corporate
rid_003361,ip_014377,NA,mobile
rid_012695,ip_014378,APAC,proxy
rid_002990,ip_014379,LATAM,corporate
rid_013722,ip_014380,APAC,proxy
rid_012746,ip_014381,EU,corporate
rid_011889,ip_014382,APAC,proxy
rid_016789,ip_014383,LATAM,corporate
rid_014403,ip_014384,EU,mobile
rid_005539,ip_014385,APAC,mobile
rid_007315,ip_014386,APAC,residential
rid_001617,ip_014387,EU,residential
rid_018565,ip_014388,LATAM,proxy
rid_004683,ip_014389,LATAM,mobile
rid_008935,ip_014390,APAC,corporate
rid_011905,ip_014391,EU,proxy
rid_003325,ip_014392,LATAM,residential
rid_015893,ip_014393,NA,corporate
rid_019654,ip_014394,LATAM,corporate
rid_008398,ip_014395,NA,proxy
rid_013204,ip_014396,APAC,mobile
rid_005857,ip_014397,NA,residential
rid_002666,ip_014398,NA,residential
rid_002757,ip_014399,APAC,proxy
rid_001381,ip_014400,LATAM,residential
rid_007026,ip_014401,LATAM,corporate
rid_017874,ip_014402,LATAM,residential
rid_012748,ip_014403,EU,residential
rid_000418,ip_014404,LATAM,residential
rid_000178,ip_014405,EU,mobile
rid_010311,ip_014406,NA,mobile
rid_019622,ip_014407,EU,proxy
rid_016005,ip_014408,NA,residential
rid_010895,ip_014409,LATAM,residential
rid_008429,ip_014410,LATAM,proxy
rid_010057,ip_014411,NA,corporate
rid_009545,ip_014412,NA,corporate
rid_010557,ip_014413,LATAM,proxy
rid_001788,ip_014414,LATAM,mobile
rid_007336,ip_014415,NA,residential
rid_002725,ip_014416,LATAM,mobile
rid_006742,ip_014417,LATAM,corporate
rid_000645,ip_014418,LATAM,proxy
rid_016413,ip_014419,NA,residential
rid_011034,ip_014420,LATAM,residential
rid_016731,ip_014421,LATAM,residential
rid_005787,ip_014422,APAC,mobile
rid_015226,ip_014423,LATAM,residential
rid_019315,ip_014424,EU,residential
rid_019202,ip_014425,LATAM,mobile
rid_005518,ip_014426,EU,residential
rid_006705,ip_014427,APAC,corporate
rid_013710,ip_014428,LATAM,proxy
rid_017355,ip_014429,EU,corporate
rid_009416,ip_014430,NA,corporate
rid_000749,ip_014431,EU,residential
rid_010644,ip_014432,APAC,corporate
rid_008545,ip_014433,EU,proxy
