real_identity_id,known_user_id,account_created_at,home_region,primary_channel,trust_status
rid_013026,ku_013026,2025-05-16 16:15:00,NA,social,normal
rid_013027,ku_013027,2025-05-16 16:30:00,NA,affiliate,normal
rid_013028,ku_013028,2025-05-16 16:45:00,LATAM,affiliate,normal
rid_013029,ku_013029,2025-05-16 17:00:00,NA,organic,watch
rid_013030,ku_013030,2025-05-16 17:15:00,NA,paid_search,review
rid_013031,ku_013031,2025-05-16 17:30:00,NA,social,normal
rid_013032,ku_013032,2025-05-16 17:45:00,EU,affiliate,normal
rid_013033,ku_013033,2025-05-16 18:00:00,APAC,organic,normal
rid_013034,ku_013034,2025-05-16 18:15:00,APAC,organic,normal
rid_013035,ku_013035,2025-05-16 18:30:00,LATAM,social,normal
rid_013036,ku_013036,2025-05-16 18:45:00,APAC,organic,normal
rid_013037,ku_013037,2025-05-16 19:00:00,LATAM,paid_search,normal
rid_013038,ku_013038,2025-05-16 19:15:00,NA,organic,normal
rid_013039,ku_013039,2025-05-16 19:30:00,EU,paid_search,normal
rid_013040,ku_013040,2025-05-16 19:45:00,EU,affiliate,normal
rid_013041,ku_013041,2025-05-16 20:00:00,NA,organic,normal
rid_013042,ku_013042,2025-05-16 20:15:00,LATAM,direct,normal
rid_013043,ku_013043,2025-05-16 20:30:00,NA,organic,normal
rid_013044,ku_013044,2025-05-16 20:45:00,EU,paid_search,normal
rid_013045,ku_013045,2025-05-16 21:00:00,EU,social,normal
rid_013046,ku_013046,2025-05-16 21:15:00,NA,direct,normal
rid_013047,ku_013047,2025-05-16 21:30:00,LATAM,direct,normal
rid_013048,ku_013048,2025-05-16 21:45:00,NA,paid_search,normal
rid_013049,ku_013049,2025-05-16 22:00:00,NA,affiliate,normal
rid_013050,ku_013050,2025-05-16 22:15:00,EU,organic,normal
rid_013051,ku_013051,2025-05-16 22:30:00,NA,social,normal
rid_013052,ku_013052,2025-05-16 22:45:00,LATAM,organic,normal
rid_013053,ku_013053,2025-05-16 23:00:00,NA,direct,normal
rid_013054,ku_013054,2025-05-16 23:15:00,EU,paid_search,normal
rid_013055,ku_013055,2025-05-16 23:30:00,EU,direct,normal
rid_013056,ku_013056,2025-05-16 23:45:00,NA,paid_search,normal
rid_013057,ku_013057,2025-05-17 00:00:00,NA,affiliate,watch
rid_013058,ku_013058,2025-05-17 00:15:00,APAC,paid_search,normal
rid_013059,ku_013059,2025-05-17 00:30:00,NA,paid_search,normal
rid_013060,ku_013060,2025-05-17 00:45:00,NA,paid_search,watch
rid_013061,ku_013061,2025-05-17 01:00:00,EU,direct,normal
rid_013062,ku_013062,2025-05-17 01:15:00,EU,organic,normal
rid_013063,ku_013063,2025-05-17 01:30:00,EU,affiliate,normal
rid_013064,ku_013064,2025-05-17 01:45:00,LATAM,paid_search,normal
rid_013065,ku_013065,2025-05-17 02:00:00,EU,direct,normal
rid_013066,ku_013066,2025-05-17 02:15:00,APAC,direct,normal
rid_013067,ku_013067,2025-05-17 02:30:00,LATAM,organic,normal
rid_013068,ku_013068,2025-05-17 02:45:00,NA,direct,normal
rid_013069,ku_013069,2025-05-17 03:00:00,APAC,paid_search,normal
rid_013070,ku_013070,2025-05-17 03:15:00,EU,social,normal
rid_013071,ku_013071,2025-05-17 03:30:00,APAC,paid_search,normal
rid_013072,ku_013072,2025-05-17 03:45:00,NA,paid_search,normal
rid_013073,ku_013073,2025-05-17 04:00:00,EU,direct,normal
rid_013074,ku_013074,2025-05-17 04:15:00,NA,organic,review
rid_013075,ku_013075,2025-05-17 04:30:00,LATAM,affiliate,watch
rid_013076,ku_013076,2025-05-17 04:45:00,APAC,direct,normal
rid_013077,ku_013077,2025-05-17 05:00:00,NA,affiliate,normal
rid_013078,ku_013078,2025-05-17 05:15:00,APAC,social,normal
rid_013079,ku_013079,2025-05-17 05:30:00,LATAM,social,normal
rid_013080,ku_013080,2025-05-17 05:45:00,APAC,paid_search,normal
rid_013081,ku_013081,2025-05-17 06:00:00,EU,direct,normal
rid_013082,ku_013082,2025-05-17 06:15:00,LATAM,direct,normal
rid_013083,ku_013083,2025-05-17 06:30:00,NA,organic,normal
rid_013084,ku_013084,2025-05-17 06:45:00,NA,organic,normal
rid_013085,ku_013085,2025-05-17 07:00:00,NA,direct,normal
rid_013086,ku_013086,2025-05-17 07:15:00,LATAM,social,normal
rid_013087,ku_013087,2025-05-17 07:30:00,APAC,organic,normal
rid_013088,ku_013088,2025-05-17 07:45:00,APAC,direct,watch
rid_013089,ku_013089,2025-05-17 08:00:00,APAC,social,watch
rid_013090,ku_013090,2025-05-17 08:15:00,EU,direct,normal
rid_013091,ku_013091,2025-05-17 08:30:00,NA,paid_search,normal
rid_013092,ku_013092,2025-05-17 08:45:00,LATAM,organic,normal
rid_013093,ku_013093,2025-05-17 09:00:00,LATAM,organic,normal
rid_013094,ku_013094,2025-05-17 09:15:00,NA,social,normal
rid_013095,ku_013095,2025-05-17 09:30:00,NA,direct,normal
rid_013096,ku_013096,2025-05-17 09:45:00,APAC,organic,normal
rid_013097,ku_013097,2025-05-17 10:00:00,NA,direct,normal
rid_013098,ku_013098,2025-05-17 10:15:00,APAC,social,normal
rid_013099,ku_013099,2025-05-17 10:30:00,LATAM,social,normal
rid_013100,ku_013100,2025-05-17 10:45:00,EU,organic,normal
rid_013101,ku_013101,2025-05-17 11:00:00,EU,organic,normal
rid_013102,ku_013102,2025-05-17 11:15:00,LATAM,social,normal
rid_013103,ku_013103,2025-05-17 11:30:00,EU,social,normal
rid_013104,ku_013104,2025-05-17 11:45:00,NA,affiliate,normal
rid_013105,ku_013105,2025-05-17 12:00:00,NA,social,normal
rid_013106,ku_013106,2025-05-17 12:15:00,LATAM,affiliate,normal
rid_013107,ku_013107,2025-05-17 12:30:00,LATAM,organic,normal
rid_013108,ku_013108,2025-05-17 12:45:00,NA,direct,normal
rid_013109,ku_013109,2025-05-17 13:00:00,LATAM,social,normal
rid_013110,ku_013110,2025-05-17 13:15:00,NA,direct,normal
rid_013111,ku_013111,2025-05-17 13:30:00,NA,organic,watch
rid_013112,ku_013112,2025-05-17 13:45:00,EU,paid_search,normal
rid_013113,ku_013113,2025-05-17 14:00:00,EU,affiliate,normal
rid_013114,ku_013114,2025-05-17 14:15:00,LATAM,social,normal
rid_013115,ku_013115,2025-05-17 14:30:00,APAC,paid_search,normal
rid_013116,ku_013116,2025-05-17 14:45:00,NA,organic,normal
rid_013117,ku_013117,2025-05-17 15:00:00,APAC,affiliate,normal
rid_013118,ku_013118,2025-05-17 15:15:00,LATAM,social,normal
rid_013119,ku_013119,2025-05-17 15:30:00,APAC,affiliate,normal
rid_013120,ku_013120,2025-05-17 15:45:00,NA,paid_search,normal
rid_013121,ku_013121,2025-05-17 16:00:00,NA,paid_search,normal
rid_013122,ku_013122,2025-05-17 16:15:00,EU,affiliate,normal
rid_013123,ku_013123,2025-05-17 16:30:00,EU,paid_search,normal
rid_013124,ku_013124,2025-05-17 16:45:00,EU,social,normal
rid_013125,ku_013125,2025-05-17 17:00:00,NA,organic,normal
rid_013126,ku_013126,2025-05-17 17:15:00,NA,paid_search,normal
rid_013127,ku_013127,2025-05-17 17:30:00,APAC,direct,review
rid_013128,ku_013128,2025-05-17 17:45:00,LATAM,organic,normal
rid_013129,ku_013129,2025-05-17 18:00:00,APAC,social,normal
rid_013130,ku_013130,2025-05-17 18:15:00,EU,direct,normal
rid_013131,ku_013131,2025-05-17 18:30:00,LATAM,organic,normal
rid_013132,ku_013132,2025-05-17 18:45:00,APAC,affiliate,normal
rid_013133,ku_013133,2025-05-17 19:00:00,APAC,paid_search,normal
rid_013134,ku_013134,2025-05-17 19:15:00,APAC,paid_search,normal
rid_013135,ku_013135,2025-05-17 19:30:00,LATAM,paid_search,normal
rid_013136,ku_013136,2025-05-17 19:45:00,APAC,organic,normal
rid_013137,ku_013137,2025-05-17 20:00:00,APAC,direct,normal
rid_013138,ku_013138,2025-05-17 20:15:00,APAC,direct,normal
rid_013139,ku_013139,2025-05-17 20:30:00,LATAM,organic,normal
rid_013140,ku_013140,2025-05-17 20:45:00,LATAM,paid_search,normal
rid_013141,ku_013141,2025-05-17 21:00:00,EU,affiliate,normal
rid_013142,ku_013142,2025-05-17 21:15:00,APAC,affiliate,normal
rid_013143,ku_013143,2025-05-17 21:30:00,NA,organic,normal
rid_013144,ku_013144,2025-05-17 21:45:00,APAC,affiliate,normal
rid_013145,ku_013145,2025-05-17 22:00:00,LATAM,organic,normal
rid_013146,ku_013146,2025-05-17 22:15:00,APAC,affiliate,normal
rid_013147,ku_013147,2025-05-17 22:30:00,EU,organic,normal
rid_013148,ku_013148,2025-05-17 22:45:00,APAC,paid_search,normal
rid_013149,ku_013149,2025-05-17 23:00:00,EU,paid_search,normal
rid_013150,ku_013150,2025-05-17 23:15:00,EU,direct,normal
rid_013151,ku_013151,2025-05-17 23:30:00,NA,organic,normal
rid_013152,ku_013152,2025-05-17 23:45:00,APAC,social,normal
rid_013153,ku_013153,2025-05-18 00:00:00,NA,social,normal
rid_013154,ku_013154,2025-05-18 00:15:00,EU,paid_search,normal
rid_013155,ku_013155,2025-05-18 00:30:00,LATAM,direct,normal
rid_013156,ku_013156,2025-05-18 00:45:00,LATAM,paid_search,normal
rid_013157,ku_013157,2025-05-18 01:00:00,EU,social,normal
rid_013158,ku_013158,2025-05-18 01:15:00,LATAM,organic,normal
rid_013159,ku_013159,2025-05-18 01:30:00,NA,social,normal
rid_013160,ku_013160,2025-05-18 01:45:00,LATAM,paid_search,normal
rid_013161,ku_013161,2025-05-18 02:00:00,EU,social,normal
rid_013162,ku_013162,2025-05-18 02:15:00,LATAM,affiliate,normal
rid_013163,ku_013163,2025-05-18 02:30:00,LATAM,social,normal
rid_013164,ku_013164,2025-05-18 02:45:00,APAC,direct,normal
rid_013165,ku_013165,2025-05-18 03:00:00,APAC,social,normal
rid_013166,ku_013166,2025-05-18 03:15:00,APAC,paid_search,normal
rid_013167,ku_013167,2025-05-18 03:30:00,NA,paid_search,normal
rid_013168,ku_013168,2025-05-18 03:45:00,NA,direct,normal
rid_013169,ku_013169,2025-05-18 04:00:00,EU,organic,normal
rid_013170,ku_013170,2025-05-18 04:15:00,EU,direct,watch
rid_013171,ku_013171,2025-05-18 04:30:00,APAC,affiliate,normal
rid_013172,ku_013172,2025-05-18 04:45:00,EU,paid_search,normal
rid_013173,ku_013173,2025-05-18 05:00:00,APAC,social,normal
rid_013174,ku_013174,2025-05-18 05:15:00,NA,affiliate,normal
rid_013175,ku_013175,2025-05-18 05:30:00,NA,paid_search,normal
rid_013176,ku_013176,2025-05-18 05:45:00,LATAM,direct,normal
rid_013177,ku_013177,2025-05-18 06:00:00,LATAM,paid_search,normal
rid_013178,ku_013178,2025-05-18 06:15:00,LATAM,affiliate,normal
rid_013179,ku_013179,2025-05-18 06:30:00,EU,direct,normal
rid_013180,ku_013180,2025-05-18 06:45:00,APAC,organic,normal
rid_013181,ku_013181,2025-05-18 07:00:00,APAC,direct,normal
rid_013182,ku_013182,2025-05-18 07:15:00,EU,direct,normal
rid_013183,ku_013183,2025-05-18 07:30:00,APAC,affiliate,normal
rid_013184,ku_013184,2025-05-18 07:45:00,APAC,affiliate,normal
rid_013185,ku_013185,2025-05-18 08:00:00,EU,social,normal
rid_013186,ku_013186,2025-05-18 08:15:00,EU,social,normal
rid_013187,ku_013187,2025-05-18 08:30:00,EU,direct,normal
rid_013188,ku_013188,2025-05-18 08:45:00,LATAM,social,watch
rid_013189,ku_013189,2025-05-18 09:00:00,LATAM,organic,normal
rid_013190,ku_013190,2025-05-18 09:15:00,LATAM,organic,normal
rid_013191,ku_013191,2025-05-18 09:30:00,LATAM,social,normal
rid_013192,ku_013192,2025-05-18 09:45:00,EU,social,normal
rid_013193,ku_013193,2025-05-18 10:00:00,LATAM,organic,normal
rid_013194,ku_013194,2025-05-18 10:15:00,NA,social,normal
rid_013195,ku_013195,2025-05-18 10:30:00,LATAM,direct,review
rid_013196,ku_013196,2025-05-18 10:45:00,EU,paid_search,normal
rid_013197,ku_013197,2025-05-18 11:00:00,EU,social,normal
rid_013198,ku_013198,2025-05-18 11:15:00,NA,direct,normal
rid_013199,ku_013199,2025-05-18 11:30:00,NA,organic,normal
rid_013200,ku_013200,2025-05-18 11:45:00,EU,affiliate,normal
rid_013201,ku_013201,2025-05-18 12:00:00,APAC,affiliate,normal
rid_013202,ku_013202,2025-05-18 12:15:00,NA,social,normal
rid_013203,ku_013203,2025-05-18 12:30:00,LATAM,affiliate,normal
rid_013204,ku_013204,2025-05-18 12:45:00,NA,social,normal
rid_013205,ku_013205,2025-05-18 13:00:00,LATAM,affiliate,normal
rid_013206,ku_013206,2025-05-18 13:15:00,EU,paid_search,normal
rid_013207,ku_013207,2025-05-18 13:30:00,EU,affiliate,normal
rid_013208,ku_013208,2025-05-18 13:45:00,NA,paid_search,normal
rid_013209,ku_013209,2025-05-18 14:00:00,LATAM,direct,review
rid_013210,ku_013210,2025-05-18 14:15:00,APAC,affiliate,normal
rid_013211,ku_013211,2025-05-18 14:30:00,NA,paid_search,normal
rid_013212,ku_013212,2025-05-18 14:45:00,NA,paid_search,normal
rid_013213,ku_013213,2025-05-18 15:00:00,APAC,paid_search,normal
rid_013214,ku_013214,2025-05-18 15:15:00,LATAM,direct,normal
rid_013215,ku_013215,2025-05-18 15:30:00,NA,organic,normal
rid_013216,ku_013216,2025-05-18 15:45:00,NA,social,normal
rid_013217,ku_013217,2025-05-18 16:00:00,APAC,social,normal
rid_013218,ku_013218,2025-05-18 16:15:00,NA,paid_search,normal
rid_013219,ku_013219,2025-05-18 16:30:00,EU,social,normal
rid_013220,ku_013220,2025-05-18 16:45:00,NA,direct,normal
rid_013221,ku_013221,2025-05-18 17:00:00,EU,organic,normal
rid_013222,ku_013222,2025-05-18 17:15:00,APAC,social,watch
rid_013223,ku_013223,2025-05-18 17:30:00,EU,paid_search,normal
rid_013224,ku_013224,2025-05-18 17:45:00,EU,social,normal
rid_013225,ku_013225,2025-05-18 18:00:00,EU,social,normal
rid_013226,ku_013226,2025-05-18 18:15:00,APAC,paid_search,normal
rid_013227,ku_013227,2025-05-18 18:30:00,NA,affiliate,watch
rid_013228,ku_013228,2025-05-18 18:45:00,NA,affiliate,normal
rid_013229,ku_013229,2025-05-18 19:00:00,NA,direct,normal
rid_013230,ku_013230,2025-05-18 19:15:00,LATAM,social,normal
rid_013231,ku_013231,2025-05-18 19:30:00,APAC,social,normal
rid_013232,ku_013232,2025-05-18 19:45:00,NA,direct,watch
rid_013233,ku_013233,2025-05-18 20:00:00,EU,social,review
rid_013234,ku_013234,2025-05-18 20:15:00,EU,affiliate,normal
rid_013235,ku_013235,2025-05-18 20:30:00,NA,affiliate,normal
rid_013236,ku_013236,2025-05-18 20:45:00,LATAM,direct,normal
rid_013237,ku_013237,2025-05-18 21:00:00,LATAM,social,normal
rid_013238,ku_013238,2025-05-18 21:15:00,NA,affiliate,normal
rid_013239,ku_013239,2025-05-18 21:30:00,NA,paid_search,watch
rid_013240,ku_013240,2025-05-18 21:45:00,EU,affiliate,normal
rid_013241,ku_013241,2025-05-18 22:00:00,APAC,paid_search,normal
rid_013242,ku_013242,2025-05-18 22:15:00,LATAM,affiliate,normal
rid_013243,ku_013243,2025-05-18 22:30:00,EU,social,normal
rid_013244,ku_013244,2025-05-18 22:45:00,EU,organic,normal
rid_013245,ku_013245,2025-05-18 23:00:00,NA,paid_search,normal
rid_013246,ku_013246,2025-05-18 23:15:00,NA,affiliate,normal
rid_013247,ku_013247,2025-05-18 23:30:00,NA,organic,normal
rid_013248,ku_013248,2025-05-18 23:45:00,EU,affiliate,watch
rid_013249,ku_013249,2025-05-19 00:00:00,APAC,social,normal
rid_013250,ku_013250,2025-05-19 00:15:00,NA,paid_search,watch
rid_013251,ku_013251,2025-05-19 00:30:00,NA,organic,normal
rid_013252,ku_013252,2025-05-19 00:45:00,LATAM,affiliate,normal
rid_013253,ku_013253,2025-05-19 01:00:00,LATAM,affiliate,normal
rid_013254,ku_013254,2025-05-19 01:15:00,APAC,social,normal
rid_013255,ku_013255,2025-05-19 01:30:00,APAC,affiliate,normal
rid_013256,ku_013256,2025-05-19 01:45:00,APAC,organic,watch
rid_013257,ku_013257,2025-05-19 02:00:00,EU,social,normal
rid_013258,ku_013258,2025-05-19 02:15:00,NA,paid_search,normal
rid_013259,ku_013259,2025-05-19 02:30:00,EU,social,normal
rid_013260,ku_013260,2025-05-19 02:45:00,APAC,paid_search,normal
rid_013261,ku_013261,2025-05-19 03:00:00,APAC,affiliate,normal
rid_013262,ku_013262,2025-05-19 03:15:00,APAC,paid_search,normal
rid_013263,ku_013263,2025-05-19 03:30:00,APAC,paid_search,normal
rid_013264,ku_013264,2025-05-19 03:45:00,NA,paid_search,normal
rid_013265,ku_013265,2025-05-19 04:00:00,APAC,social,normal
rid_013266,ku_013266,2025-05-19 04:15:00,LATAM,paid_search,normal
rid_013267,ku_013267,2025-05-19 04:30:00,APAC,affiliate,normal
rid_013268,ku_013268,2025-05-19 04:45:00,APAC,paid_search,normal
rid_013269,ku_013269,2025-05-19 05:00:00,NA,direct,normal
rid_013270,ku_013270,2025-05-19 05:15:00,LATAM,organic,normal
rid_013271,ku_013271,2025-05-19 05:30:00,EU,paid_search,review
rid_013272,ku_013272,2025-05-19 05:45:00,EU,organic,normal
rid_013273,ku_013273,2025-05-19 06:00:00,EU,paid_search,normal
rid_013274,ku_013274,2025-05-19 06:15:00,NA,direct,normal
rid_013275,ku_013275,2025-05-19 06:30:00,LATAM,organic,normal
rid_013276,ku_013276,2025-05-19 06:45:00,APAC,direct,normal
rid_013277,ku_013277,2025-05-19 07:00:00,EU,social,normal
rid_013278,ku_013278,2025-05-19 07:15:00,LATAM,paid_search,watch
rid_013279,ku_013279,2025-05-19 07:30:00,NA,social,normal
rid_013280,ku_013280,2025-05-19 07:45:00,EU,organic,normal
rid_013281,ku_013281,2025-05-19 08:00:00,APAC,affiliate,normal
rid_013282,ku_013282,2025-05-19 08:15:00,NA,organic,normal
rid_013283,ku_013283,2025-05-19 08:30:00,APAC,direct,normal
rid_013284,ku_013284,2025-05-19 08:45:00,LATAM,social,normal
rid_013285,ku_013285,2025-05-19 09:00:00,APAC,social,normal
rid_013286,ku_013286,2025-05-19 09:15:00,NA,organic,normal
rid_013287,ku_013287,2025-05-19 09:30:00,APAC,paid_search,normal
rid_013288,ku_013288,2025-05-19 09:45:00,EU,affiliate,normal
rid_013289,ku_013289,2025-05-19 10:00:00,APAC,paid_search,normal
rid_013290,ku_013290,2025-05-19 10:15:00,APAC,affiliate,normal
rid_013291,ku_013291,2025-05-19 10:30:00,NA,social,normal
rid_013292,ku_013292,2025-05-19 10:45:00,NA,social,normal
rid_013293,ku_013293,2025-05-19 11:00:00,NA,affiliate,normal
rid_013294,ku_013294,2025-05-19 11:15:00,NA,affiliate,normal
rid_013295,ku_013295,2025-05-19 11:30:00,EU,direct,normal
rid_013296,ku_013296,2025-05-19 11:45:00,NA,social,normal
rid_013297,ku_013297,2025-05-19 12:00:00,LATAM,direct,normal
rid_013298,ku_013298,2025-05-19 12:15:00,LATAM,direct,normal
rid_013299,ku_013299,2025-05-19 12:30:00,NA,direct,normal
rid_013300,ku_013300,2025-05-19 12:45:00,EU,direct,normal
rid_013301,ku_013301,2025-05-19 13:00:00,APAC,affiliate,watch
rid_013302,ku_013302,2025-05-19 13:15:00,APAC,social,normal
rid_013303,ku_013303,2025-05-19 13:30:00,APAC,affiliate,normal
rid_013304,ku_013304,2025-05-19 13:45:00,LATAM,affiliate,review
rid_013305,ku_013305,2025-05-19 14:00:00,APAC,social,normal
rid_013306,ku_013306,2025-05-19 14:15:00,APAC,direct,normal
rid_013307,ku_013307,2025-05-19 14:30:00,APAC,affiliate,normal
rid_013308,ku_013308,2025-05-19 14:45:00,APAC,organic,normal
rid_013309,ku_013309,2025-05-19 15:00:00,EU,direct,review
rid_013310,ku_013310,2025-05-19 15:15:00,APAC,paid_search,watch
rid_013311,ku_013311,2025-05-19 15:30:00,LATAM,affiliate,normal
rid_013312,ku_013312,2025-05-19 15:45:00,EU,affiliate,normal
rid_013313,ku_013313,2025-05-19 16:00:00,NA,paid_search,normal
rid_013314,ku_013314,2025-05-19 16:15:00,APAC,organic,normal
rid_013315,ku_013315,2025-05-19 16:30:00,LATAM,organic,normal
rid_013316,ku_013316,2025-05-19 16:45:00,LATAM,social,normal
rid_013317,ku_013317,2025-05-19 17:00:00,APAC,direct,watch
rid_013318,ku_013318,2025-05-19 17:15:00,LATAM,affiliate,normal
rid_013319,ku_013319,2025-05-19 17:30:00,EU,social,normal
rid_013320,ku_013320,2025-05-19 17:45:00,EU,organic,normal
rid_013321,ku_013321,2025-05-19 18:00:00,EU,paid_search,watch
rid_013322,ku_013322,2025-05-19 18:15:00,EU,paid_search,normal
rid_013323,ku_013323,2025-05-19 18:30:00,APAC,affiliate,normal
rid_013324,ku_013324,2025-05-19 18:45:00,LATAM,direct,normal
rid_013325,ku_013325,2025-05-19 19:00:00,EU,social,normal
rid_013326,ku_013326,2025-05-19 19:15:00,NA,social,normal
rid_013327,ku_013327,2025-05-19 19:30:00,LATAM,affiliate,normal
rid_013328,ku_013328,2025-05-19 19:45:00,LATAM,organic,review
rid_013329,ku_013329,2025-05-19 20:00:00,LATAM,paid_search,normal
rid_013330,ku_013330,2025-05-19 20:15:00,EU,affiliate,normal
rid_013331,ku_013331,2025-05-19 20:30:00,APAC,social,normal
rid_013332,ku_013332,2025-05-19 20:45:00,APAC,paid_search,normal
rid_013333,ku_013333,2025-05-19 21:00:00,LATAM,organic,normal
rid_013334,ku_013334,2025-05-19 21:15:00,LATAM,affiliate,normal
rid_013335,ku_013335,2025-05-19 21:30:00,LATAM,organic,normal
rid_013336,ku_013336,2025-05-19 21:45:00,EU,affiliate,normal
rid_013337,ku_013337,2025-05-19 22:00:00,NA,social,watch
rid_013338,ku_013338,2025-05-19 22:15:00,NA,organic,watch
rid_013339,ku_013339,2025-05-19 22:30:00,LATAM,affiliate,normal
rid_013340,ku_013340,2025-05-19 22:45:00,LATAM,organic,watch
rid_013341,ku_013341,2025-05-19 23:00:00,NA,social,normal
rid_013342,ku_013342,2025-05-19 23:15:00,EU,direct,normal
rid_013343,ku_013343,2025-05-19 23:30:00,NA,paid_search,normal
rid_013344,ku_013344,2025-05-19 23:45:00,EU,direct,normal
rid_013345,ku_013345,2025-05-20 00:00:00,APAC,affiliate,normal
rid_013346,ku_013346,2025-05-20 00:15:00,APAC,paid_search,normal
rid_013347,ku_013347,2025-05-20 00:30:00,EU,social,normal
rid_013348,ku_013348,2025-05-20 00:45:00,EU,social,normal
rid_013349,ku_013349,2025-05-20 01:00:00,APAC,direct,normal
rid_013350,ku_013350,2025-05-20 01:15:00,APAC,organic,normal
rid_013351,ku_013351,2025-05-20 01:30:00,NA,social,normal
rid_013352,ku_013352,2025-05-20 01:45:00,NA,direct,normal
rid_013353,ku_013353,2025-05-20 02:00:00,EU,paid_search,normal
rid_013354,ku_013354,2025-05-20 02:15:00,EU,direct,normal
rid_013355,ku_013355,2025-05-20 02:30:00,LATAM,direct,normal
rid_013356,ku_013356,2025-05-20 02:45:00,LATAM,social,watch
rid_013357,ku_013357,2025-05-20 03:00:00,APAC,paid_search,review
rid_013358,ku_013358,2025-05-20 03:15:00,NA,direct,watch
rid_013359,ku_013359,2025-05-20 03:30:00,NA,direct,normal
rid_013360,ku_013360,2025-05-20 03:45:00,EU,social,normal
rid_013361,ku_013361,2025-05-20 04:00:00,APAC,paid_search,normal
rid_013362,ku_013362,2025-05-20 04:15:00,APAC,social,normal
rid_013363,ku_013363,2025-05-20 04:30:00,NA,paid_search,normal
rid_013364,ku_013364,2025-05-20 04:45:00,LATAM,affiliate,normal
rid_013365,ku_013365,2025-05-20 05:00:00,EU,organic,normal
rid_013366,ku_013366,2025-05-20 05:15:00,APAC,social,normal
rid_013367,ku_013367,2025-05-20 05:30:00,NA,affiliate,normal
rid_013368,ku_013368,2025-05-20 05:45:00,LATAM,affiliate,watch
