real_identity_id,cookie_id,browser_family,cookie_created_at,reset_generation
rid_005012,ck_016856,safari,2024-12-12 12:35:00,3
rid_003757,ck_016857,firefox,2024-12-12 12:40:00,3
rid_018167,ck_016858,chrome,2024-12-12 12:45:00,2
rid_003446,ck_016859,firefox,2024-12-12 12:50:00,1
rid_002052,ck_016860,firefox,2024-12-12 12:55:00,2
rid_017159,ck_016861,safari,2024-12-12 13:00:00,3
rid_015999,ck_016862,edge,2024-12-12 13:05:00,0
rid_009859,ck_016863,edge,2024-12-12 13:10:00,1
rid_000280,ck_016864,firefox,2024-12-12 13:15:00,0
rid_008365,ck_016865,safari,2024-12-12 13:20:00,0
rid_003374,ck_016866,firefox,2024-12-12 13:25:00,0
rid_017578,ck_016867,firefox,2024-12-12 13:30:00,0
rid_004424,ck_016868,safari,2024-12-12 13:35:00,0
rid_005070,ck_016869,chrome,2024-12-12 13:40:00,2
rid_013856,ck_016870,chrome,2024-12-12 13:45:00,2
rid_016380,ck_016871,chrome,2024-12-12 13:50:00,1
rid_000152,ck_016872,safari,2024-12-12 13:55:00,3
rid_014321,ck_016873,edge,2024-12-12 14:00:00,0
rid_019383,ck_016874,safari,2024-12-12 14:05:00,1
rid_011351,ck_016875,edge,2024-12-12 14:10:00,2
rid_008774,ck_016876,firefox,2024-12-12 14:15:00,2
rid_013461,ck_016877,firefox,2024-12-12 14:20:00,2
rid_015570,ck_016878,chrome,2024-12-12 14:25:00,1
rid_010034,ck_016879,chrome,2024-12-12 14:30:00,1
rid_015251,ck_016880,firefox,2024-12-12 14:35:00,2
rid_014845,ck_016881,firefox,2024-12-12 14:40:00,1
rid_018308,ck_016882,chrome,2024-12-12 14:45:00,0
rid_011325,ck_016883,safari,2024-12-12 14:50:00,3
rid_019829,ck_016884,firefox,2024-12-12 14:55:00,3
rid_017124,ck_016885,firefox,2024-12-12 15:00:00,3
rid_013868,ck_016886,safari,2024-12-12 15:05:00,1
rid_009887,ck_016887,edge,2024-12-12 15:10:00,2
rid_018910,ck_016888,safari,2024-12-12 15:15:00,1
rid_001104,ck_016889,edge,2024-12-12 15:20:00,3
rid_011125,ck_016890,safari,2024-12-12 15:25:00,1
rid_012151,ck_016891,chrome,2024-12-12 15:30:00,0
rid_005311,ck_016892,edge,2024-12-12 15:35:00,3
rid_019350,ck_016893,firefox,2024-12-12 15:40:00,0
rid_006489,ck_016894,edge,2024-12-12 15:45:00,0
rid_008897,ck_016895,edge,2024-12-12 15:50:00,3
rid_010299,ck_016896,firefox,2024-12-12 15:55:00,2
rid_013994,ck_016897,firefox,2024-12-12 16:00:00,2
rid_016093,ck_016898,chrome,2024-12-12 16:05:00,3
rid_016909,ck_016899,safari,2024-12-12 16:10:00,0
rid_008448,ck_016900,chrome,2024-12-12 16:15:00,3
rid_007423,ck_016901,safari,2024-12-12 16:20:00,0
rid_018924,ck_016902,edge,2024-12-12 16:25:00,0
rid_010722,ck_016903,chrome,2024-12-12 16:30:00,2
rid_012552,ck_016904,safari,2024-12-12 16:35:00,3
rid_008404,ck_016905,safari,2024-12-12 16:40:00,0
rid_014787,ck_016906,chrome,2024-12-12 16:45:00,0
rid_007165,ck_016907,edge,2024-12-12 16:50:00,2
rid_003953,ck_016908,chrome,2024-12-12 16:55:00,3
rid_006225,ck_016909,firefox,2024-12-12 17:00:00,1
rid_004679,ck_016910,safari,2024-12-12 17:05:00,0
rid_011133,ck_016911,chrome,2024-12-12 17:10:00,2
rid_013843,ck_016912,chrome,2024-12-12 17:15:00,3
rid_001720,ck_016913,chrome,2024-12-12 17:20:00,0
rid_004022,ck_016914,firefox,2024-12-12 17:25:00,0
rid_003036,ck_016915,safari,2024-12-12 17:30:00,1
rid_010892,ck_016916,edge,2024-12-12 17:35:00,1
rid_007887,ck_016917,edge,2024-12-12 17:40:00,1
rid_017486,ck_016918,chrome,2024-12-12 17:45:00,1
rid_004848,ck_016919,chrome,2024-12-12 17:50:00,2
rid_004775,ck_016920,edge,2024-12-12 17:55:00,2
rid_012920,ck_016921,chrome,2024-12-12 18:00:00,0
rid_013482,ck_016922,chrome,2024-12-12 18:05:00,3
rid_014705,ck_016923,chrome,2024-12-12 18:10:00,0
rid_018538,ck_016924,chrome,2024-12-12 18:15:00,1
rid_006201,ck_016925,chrome,2024-12-12 18:20:00,3
rid_015645,ck_016926,chrome,2024-12-12 18:25:00,0
rid_005105,ck_016927,chrome,2024-12-12 18:30:00,2
rid_019345,ck_016928,firefox,2024-12-12 18:35:00,3
rid_007446,ck_016929,safari,2024-12-12 18:40:00,0
rid_019834,ck_016930,edge,2024-12-12 18:45:00,1
rid_009108,ck_016931,firefox,2024-12-12 18:50:00,2
rid_007315,ck_016932,safari,2024-12-12 18:55:00,3
rid_015010,ck_016933,safari,2024-12-12 19:00:00,1
rid_009592,ck_016934,chrome,2024-12-12 19:05:00,0
rid_009237,ck_016935,firefox,2024-12-12 19:10:00,2
rid_009625,ck_016936,chrome,2024-12-12 19:15:00,3
rid_014240,ck_016937,chrome,2024-12-12 19:20:00,2
rid_015943,ck_016938,edge,2024-12-12 19:25:00,1
rid_013645,ck_016939,safari,2024-12-12 19:30:00,2
rid_001919,ck_016940,chrome,2024-12-12 19:35:00,1
rid_010973,ck_016941,chrome,2024-12-12 19:40:00,2
rid_013261,ck_016942,edge,2024-12-12 19:45:00,1
rid_001343,ck_016943,chrome,2024-12-12 19:50:00,1
rid_006046,ck_016944,chrome,2024-12-12 19:55:00,2
rid_009238,ck_016945,firefox,2024-12-12 20:00:00,2
rid_014085,ck_016946,safari,2024-12-12 20:05:00,1
rid_018903,ck_016947,chrome,2024-12-12 20:10:00,2
rid_019344,ck_016948,edge,2024-12-12 20:15:00,0
rid_011389,ck_016949,safari,2024-12-12 20:20:00,2
rid_002058,ck_016950,firefox,2024-12-12 20:25:00,0
rid_013541,ck_016951,firefox,2024-12-12 20:30:00,3
rid_005272,ck_016952,safari,2024-12-12 20:35:00,3
rid_005679,ck_016953,firefox,2024-12-12 20:40:00,1
rid_001981,ck_016954,chrome,2024-12-12 20:45:00,2
rid_010091,ck_016955,chrome,2024-12-12 20:50:00,2
rid_009563,ck_016956,firefox,2024-12-12 20:55:00,3
rid_018420,ck_016957,safari,2024-12-12 21:00:00,3
rid_009390,ck_016958,edge,2024-12-12 21:05:00,0
rid_002414,ck_016959,safari,2024-12-12 21:10:00,0
rid_002207,ck_016960,firefox,2024-12-12 21:15:00,3
rid_011040,ck_016961,firefox,2024-12-12 21:20:00,0
rid_012571,ck_016962,firefox,2024-12-12 21:25:00,3
rid_000416,ck_016963,edge,2024-12-12 21:30:00,0
rid_015616,ck_016964,chrome,2024-12-12 21:35:00,3
rid_006598,ck_016965,edge,2024-12-12 21:40:00,3
rid_016037,ck_016966,edge,2024-12-12 21:45:00,1
rid_013006,ck_016967,firefox,2024-12-12 21:50:00,3
rid_001570,ck_016968,firefox,2024-12-12 21:55:00,3
rid_012138,ck_016969,safari,2024-12-12 22:00:00,3
rid_015007,ck_016970,safari,2024-12-12 22:05:00,2
rid_016364,ck_016971,firefox,2024-12-12 22:10:00,3
rid_013860,ck_016972,firefox,2024-12-12 22:15:00,2
rid_018087,ck_016973,chrome,2024-12-12 22:20:00,3
rid_009457,ck_016974,edge,2024-12-12 22:25:00,0
rid_010615,ck_016975,edge,2024-12-12 22:30:00,0
rid_007129,ck_016976,edge,2024-12-12 22:35:00,3
rid_019676,ck_016977,chrome,2024-12-12 22:40:00,2
rid_011540,ck_016978,edge,2024-12-12 22:45:00,0
rid_019506,ck_016979,safari,2024-12-12 22:50:00,0
rid_000982,ck_016980,chrome,2024-12-12 22:55:00,0
rid_010793,ck_016981,safari,2024-12-12 23:00:00,1
rid_019605,ck_016982,safari,2024-12-12 23:05:00,2
rid_005844,ck_016983,chrome,2024-12-12 23:10:00,2
rid_011734,ck_016984,safari,2024-12-12 23:15:00,0
rid_009636,ck_016985,edge,2024-12-12 23:20:00,3
rid_013043,ck_016986,chrome,2024-12-12 23:25:00,2
rid_010457,ck_016987,firefox,2024-12-12 23:30:00,0
rid_000245,ck_016988,safari,2024-12-12 23:35:00,3
rid_015172,ck_016989,edge,2024-12-12 23:40:00,2
rid_014335,ck_016990,firefox,2024-12-12 23:45:00,2
rid_011899,ck_016991,edge,2024-12-12 23:50:00,1
rid_003038,ck_016992,safari,2024-12-12 23:55:00,0
rid_012338,ck_016993,firefox,2024-12-13 00:00:00,0
rid_018043,ck_016994,firefox,2024-12-13 00:05:00,3
rid_002382,ck_016995,firefox,2024-12-13 00:10:00,3
rid_003689,ck_016996,firefox,2024-12-13 00:15:00,0
rid_017114,ck_016997,safari,2024-12-13 00:20:00,1
rid_019686,ck_016998,safari,2024-12-13 00:25:00,3
rid_014272,ck_016999,edge,2024-12-13 00:30:00,1
rid_016324,ck_017000,firefox,2024-12-13 00:35:00,1
rid_003616,ck_017001,firefox,2024-12-13 00:40:00,1
rid_003043,ck_017002,edge,2024-12-13 00:45:00,1
rid_010762,ck_017003,edge,2024-12-13 00:50:00,3
rid_013069,ck_017004,edge,2024-12-13 00:55:00,3
rid_009638,ck_017005,chrome,2024-12-13 01:00:00,3
rid_018826,ck_017006,chrome,2024-12-13 01:05:00,3
rid_005075,ck_017007,firefox,2024-12-13 01:10:00,0
rid_018572,ck_017008,safari,2024-12-13 01:15:00,3
rid_003531,ck_017009,firefox,2024-12-13 01:20:00,3
rid_003412,ck_017010,safari,2024-12-13 01:25:00,0
rid_015759,ck_017011,chrome,2024-12-13 01:30:00,2
rid_018518,ck_017012,firefox,2024-12-13 01:35:00,1
rid_007814,ck_017013,firefox,2024-12-13 01:40:00,1
rid_005417,ck_017014,chrome,2024-12-13 01:45:00,3
rid_011152,ck_017015,edge,2024-12-13 01:50:00,1
rid_018165,ck_017016,firefox,2024-12-13 01:55:00,1
rid_013671,ck_017017,safari,2024-12-13 02:00:00,1
rid_008023,ck_017018,chrome,2024-12-13 02:05:00,0
rid_001058,ck_017019,firefox,2024-12-13 02:10:00,3
rid_011844,ck_017020,edge,2024-12-13 02:15:00,3
rid_009709,ck_017021,safari,2024-12-13 02:20:00,1
rid_003067,ck_017022,safari,2024-12-13 02:25:00,1
rid_001447,ck_017023,edge,2024-12-13 02:30:00,1
rid_012562,ck_017024,edge,2024-12-13 02:35:00,2
rid_010112,ck_017025,edge,2024-12-13 02:40:00,0
rid_009023,ck_017026,firefox,2024-12-13 02:45:00,0
rid_012984,ck_017027,firefox,2024-12-13 02:50:00,0
rid_001100,ck_017028,firefox,2024-12-13 02:55:00,2
rid_006562,ck_017029,chrome,2024-12-13 03:00:00,2
rid_007842,ck_017030,safari,2024-12-13 03:05:00,3
rid_012580,ck_017031,firefox,2024-12-13 03:10:00,0
rid_006372,ck_017032,chrome,2024-12-13 03:15:00,2
rid_001551,ck_017033,edge,2024-12-13 03:20:00,1
rid_005588,ck_017034,firefox,2024-12-13 03:25:00,2
rid_018690,ck_017035,edge,2024-12-13 03:30:00,1
rid_006125,ck_017036,chrome,2024-12-13 03:35:00,2
rid_019104,ck_017037,edge,2024-12-13 03:40:00,2
rid_000203,ck_017038,edge,2024-12-13 03:45:00,0
rid_010411,ck_017039,firefox,2024-12-13 03:50:00,3
rid_012826,ck_017040,firefox,2024-12-13 03:55:00,3
rid_014459,ck_017041,chrome,2024-12-13 04:00:00,0
rid_005872,ck_017042,firefox,2024-12-13 04:05:00,2
rid_010018,ck_017043,chrome,2024-12-13 04:10:00,1
rid_011090,ck_017044,safari,2024-12-13 04:15:00,3
rid_011062,ck_017045,edge,2024-12-13 04:20:00,2
rid_006614,ck_017046,safari,2024-12-13 04:25:00,3
rid_011436,ck_017047,edge,2024-12-13 04:30:00,3
rid_016918,ck_017048,chrome,2024-12-13 04:35:00,0
rid_013375,ck_017049,safari,2024-12-13 04:40:00,1
rid_006468,ck_017050,firefox,2024-12-13 04:45:00,2
rid_003114,ck_017051,edge,2024-12-13 04:50:00,2
rid_003873,ck_017052,chrome,2024-12-13 04:55:00,3
rid_008332,ck_017053,safari,2024-12-13 05:00:00,3
rid_006099,ck_017054,firefox,2024-12-13 05:05:00,2
rid_005925,ck_017055,edge,2024-12-13 05:10:00,3
rid_019766,ck_017056,edge,2024-12-13 05:15:00,2
rid_004385,ck_017057,safari,2024-12-13 05:20:00,3
rid_006410,ck_017058,firefox,2024-12-13 05:25:00,0
rid_010684,ck_017059,safari,2024-12-13 05:30:00,1
rid_009364,ck_017060,chrome,2024-12-13 05:35:00,0
rid_018976,ck_017061,edge,2024-12-13 05:40:00,1
rid_019785,ck_017062,firefox,2024-12-13 05:45:00,2
rid_019874,ck_017063,safari,2024-12-13 05:50:00,3
rid_019767,ck_017064,firefox,2024-12-13 05:55:00,0
rid_019007,ck_017065,safari,2024-12-13 06:00:00,2
rid_003096,ck_017066,edge,2024-12-13 06:05:00,0
rid_005445,ck_017067,firefox,2024-12-13 06:10:00,1
rid_004270,ck_017068,chrome,2024-12-13 06:15:00,1
rid_018200,ck_017069,safari,2024-12-13 06:20:00,3
rid_015999,ck_017070,safari,2024-12-13 06:25:00,3
rid_009815,ck_017071,safari,2024-12-13 06:30:00,2
rid_018707,ck_017072,firefox,2024-12-13 06:35:00,2
rid_006063,ck_017073,firefox,2024-12-13 06:40:00,2
rid_016222,ck_017074,safari,2024-12-13 06:45:00,2
rid_017548,ck_017075,edge,2024-12-13 06:50:00,1
rid_000660,ck_017076,safari,2024-12-13 06:55:00,0
rid_002990,ck_017077,firefox,2024-12-13 07:00:00,1
rid_003149,ck_017078,firefox,2024-12-13 07:05:00,1
rid_016917,ck_017079,edge,2024-12-13 07:10:00,0
rid_015507,ck_017080,chrome,2024-12-13 07:15:00,2
rid_015275,ck_017081,firefox,2024-12-13 07:20:00,1
rid_011616,ck_017082,chrome,2024-12-13 07:25:00,3
rid_011687,ck_017083,safari,2024-12-13 07:30:00,1
rid_002556,ck_017084,firefox,2024-12-13 07:35:00,3
rid_000770,ck_017085,edge,2024-12-13 07:40:00,3
rid_009295,ck_017086,chrome,2024-12-13 07:45:00,2
rid_008454,ck_017087,edge,2024-12-13 07:50:00,2
rid_013784,ck_017088,safari,2024-12-13 07:55:00,0
rid_015529,ck_017089,chrome,2024-12-13 08:00:00,1
rid_013590,ck_017090,edge,2024-12-13 08:05:00,3
rid_016822,ck_017091,firefox,2024-12-13 08:10:00,0
rid_003375,ck_017092,chrome,2024-12-13 08:15:00,0
rid_005279,ck_017093,chrome,2024-12-13 08:20:00,2
rid_005122,ck_017094,edge,2024-12-13 08:25:00,2
rid_003041,ck_017095,firefox,2024-12-13 08:30:00,2
rid_004841,ck_017096,firefox,2024-12-13 08:35:00,1
rid_002090,ck_017097,firefox,2024-12-13 08:40:00,1
rid_013590,ck_017098,chrome,2024-12-13 08:45:00,3
rid_009871,ck_017099,edge,2024-12-13 08:50:00,0
rid_011393,ck_017100,firefox,2024-12-13 08:55:00,1
rid_004906,ck_017101,edge,2024-12-13 09:00:00,1
rid_005403,ck_017102,safari,2024-12-13 09:05:00,3
rid_011328,ck_017103,edge,2024-12-13 09:10:00,0
rid_017434,ck_017104,chrome,2024-12-13 09:15:00,2
rid_017712,ck_017105,firefox,2024-12-13 09:20:00,1
rid_015160,ck_017106,edge,2024-12-13 09:25:00,3
rid_006591,ck_017107,firefox,2024-12-13 09:30:00,3
rid_012704,ck_017108,edge,2024-12-13 09:35:00,0
rid_006408,ck_017109,firefox,2024-12-13 09:40:00,2
rid_010077,ck_017110,edge,2024-12-13 09:45:00,3
rid_016060,ck_017111,firefox,2024-12-13 09:50:00,2
rid_003969,ck_017112,edge,2024-12-13 09:55:00,1
rid_017738,ck_017113,firefox,2024-12-13 10:00:00,0
rid_006669,ck_017114,firefox,2024-12-13 10:05:00,3
rid_009211,ck_017115,edge,2024-12-13 10:10:00,0
rid_005002,ck_017116,safari,2024-12-13 10:15:00,2
rid_004653,ck_017117,firefox,2024-12-13 10:20:00,1
rid_004119,ck_017118,safari,2024-12-13 10:25:00,2
rid_003272,ck_017119,edge,2024-12-13 10:30:00,1
rid_000968,ck_017120,safari,2024-12-13 10:35:00,1
rid_003428,ck_017121,firefox,2024-12-13 10:40:00,2
rid_004537,ck_017122,firefox,2024-12-13 10:45:00,1
rid_011570,ck_017123,chrome,2024-12-13 10:50:00,3
rid_006440,ck_017124,firefox,2024-12-13 10:55:00,0
rid_003462,ck_017125,edge,2024-12-13 11:00:00,1
rid_015029,ck_017126,safari,2024-12-13 11:05:00,1
rid_008476,ck_017127,edge,2024-12-13 11:10:00,3
rid_016883,ck_017128,safari,2024-12-13 11:15:00,0
rid_002309,ck_017129,safari,2024-12-13 11:20:00,0
rid_012505,ck_017130,edge,2024-12-13 11:25:00,1
rid_012816,ck_017131,firefox,2024-12-13 11:30:00,0
rid_005828,ck_017132,edge,2024-12-13 11:35:00,1
rid_003203,ck_017133,edge,2024-12-13 11:40:00,2
rid_016474,ck_017134,safari,2024-12-13 11:45:00,0
rid_018484,ck_017135,chrome,2024-12-13 11:50:00,0
rid_010434,ck_017136,safari,2024-12-13 11:55:00,1
rid_013140,ck_017137,edge,2024-12-13 12:00:00,3
rid_010018,ck_017138,edge,2024-12-13 12:05:00,2
rid_011293,ck_017139,firefox,2024-12-13 12:10:00,3
rid_017866,ck_017140,edge,2024-12-13 12:15:00,2
rid_014807,ck_017141,edge,2024-12-13 12:20:00,0
rid_012271,ck_017142,safari,2024-12-13 12:25:00,0
rid_003888,ck_017143,firefox,2024-12-13 12:30:00,1
rid_008848,ck_017144,chrome,2024-12-13 12:35:00,3
rid_016482,ck_017145,edge,2024-12-13 12:40:00,0
rid_009625,ck_017146,chrome,2024-12-13 12:45:00,2
rid_013089,ck_017147,firefox,2024-12-13 12:50:00,2
rid_003783,ck_017148,edge,2024-12-13 12:55:00,0
rid_013615,ck_017149,edge,2024-12-13 13:00:00,1
rid_007802,ck_017150,firefox,2024-12-13 13:05:00,2
rid_013849,ck_017151,chrome,2024-12-13 13:10:00,2
rid_016709,ck_017152,safari,2024-12-13 13:15:00,1
rid_005576,ck_017153,chrome,2024-12-13 13:20:00,3
rid_001598,ck_017154,chrome,2024-12-13 13:25:00,2
rid_000459,ck_017155,safari,2024-12-13 13:30:00,1
rid_002157,ck_017156,chrome,2024-12-13 13:35:00,1
rid_018940,ck_017157,firefox,2024-12-13 13:40:00,0
rid_016904,ck_017158,chrome,2024-12-13 13:45:00,3
rid_014862,ck_017159,chrome,2024-12-13 13:50:00,0
rid_006243,ck_017160,safari,2024-12-13 13:55:00,1
rid_007955,ck_017161,firefox,2024-12-13 14:00:00,0
rid_007798,ck_017162,edge,2024-12-13 14:05:00,0
rid_017147,ck_017163,edge,2024-12-13 14:10:00,0
rid_017331,ck_017164,edge,2024-12-13 14:15:00,3
rid_004186,ck_017165,firefox,2024-12-13 14:20:00,1
rid_019613,ck_017166,firefox,2024-12-13 14:25:00,2
rid_010362,ck_017167,chrome,2024-12-13 14:30:00,1
rid_011825,ck_017168,firefox,2024-12-13 14:35:00,3
rid_012777,ck_017169,chrome,2024-12-13 14:40:00,0
rid_015053,ck_017170,chrome,2024-12-13 14:45:00,2
rid_016675,ck_017171,edge,2024-12-13 14:50:00,1
rid_015638,ck_017172,chrome,2024-12-13 14:55:00,3
rid_000303,ck_017173,safari,2024-12-13 15:00:00,3
rid_016769,ck_017174,safari,2024-12-13 15:05:00,1
rid_001953,ck_017175,edge,2024-12-13 15:10:00,0
rid_016914,ck_017176,chrome,2024-12-13 15:15:00,3
rid_016091,ck_017177,edge,2024-12-13 15:20:00,0
rid_005914,ck_017178,edge,2024-12-13 15:25:00,3
rid_011350,ck_017179,safari,2024-12-13 15:30:00,1
rid_017317,ck_017180,firefox,2024-12-13 15:35:00,3
rid_009039,ck_017181,safari,2024-12-13 15:40:00,2
rid_012352,ck_017182,safari,2024-12-13 15:45:00,0
rid_011386,ck_017183,safari,2024-12-13 15:50:00,0
rid_004730,ck_017184,safari,2024-12-13 15:55:00,3
rid_007651,ck_017185,edge,2024-12-13 16:00:00,0
rid_000010,ck_017186,chrome,2024-12-13 16:05:00,0
rid_008566,ck_017187,edge,2024-12-13 16:10:00,0
rid_000843,ck_017188,edge,2024-12-13 16:15:00,2
rid_014253,ck_017189,firefox,2024-12-13 16:20:00,1
rid_008545,ck_017190,safari,2024-12-13 16:25:00,3
rid_000587,ck_017191,edge,2024-12-13 16:30:00,1
rid_003706,ck_017192,edge,2024-12-13 16:35:00,2
rid_015854,ck_017193,safari,2024-12-13 16:40:00,0
rid_003915,ck_017194,chrome,2024-12-13 16:45:00,2
rid_009369,ck_017195,chrome,2024-12-13 16:50:00,3
rid_016299,ck_017196,firefox,2024-12-13 16:55:00,1
rid_016071,ck_017197,chrome,2024-12-13 17:00:00,3
rid_009780,ck_017198,edge,2024-12-13 17:05:00,0
rid_015436,ck_017199,edge,2024-12-13 17:10:00,2
rid_018975,ck_017200,firefox,2024-12-13 17:15:00,3
rid_012775,ck_017201,firefox,2024-12-13 17:20:00,0
rid_016193,ck_017202,firefox,2024-12-13 17:25:00,0
rid_012078,ck_017203,safari,2024-12-13 17:30:00,3
rid_000977,ck_017204,chrome,2024-12-13 17:35:00,0
rid_019048,ck_017205,chrome,2024-12-13 17:40:00,3
rid_019575,ck_017206,safari,2024-12-13 17:45:00,0
rid_012243,ck_017207,safari,2024-12-13 17:50:00,1
rid_003287,ck_017208,chrome,2024-12-13 17:55:00,3
rid_009971,ck_017209,edge,2024-12-13 18:00:00,0
rid_010381,ck_017210,firefox,2024-12-13 18:05:00,0
rid_018821,ck_017211,safari,2024-12-13 18:10:00,3
rid_014522,ck_017212,edge,2024-12-13 18:15:00,3
rid_003262,ck_017213,edge,2024-12-13 18:20:00,0
rid_009537,ck_017214,safari,2024-12-13 18:25:00,0
rid_016709,ck_017215,firefox,2024-12-13 18:30:00,2
rid_016535,ck_017216,chrome,2024-12-13 18:35:00,1
rid_014534,ck_017217,safari,2024-12-13 18:40:00,2
rid_018289,ck_017218,edge,2024-12-13 18:45:00,0
rid_014257,ck_017219,edge,2024-12-13 18:50:00,1
rid_009091,ck_017220,firefox,2024-12-13 18:55:00,2
rid_017857,ck_017221,safari,2024-12-13 19:00:00,1
rid_002729,ck_017222,edge,2024-12-13 19:05:00,1
rid_013745,ck_017223,firefox,2024-12-13 19:10:00,3
rid_017086,ck_017224,edge,2024-12-13 19:15:00,1
rid_004457,ck_017225,firefox,2024-12-13 19:20:00,3
rid_008875,ck_017226,chrome,2024-12-13 19:25:00,0
rid_002721,ck_017227,edge,2024-12-13 19:30:00,3
rid_003045,ck_017228,firefox,2024-12-13 19:35:00,0
rid_011816,ck_017229,safari,2024-12-13 19:40:00,0
rid_015023,ck_017230,safari,2024-12-13 19:45:00,1
rid_010420,ck_017231,chrome,2024-12-13 19:50:00,3
rid_019459,ck_017232,safari,2024-12-13 19:55:00,0
rid_012670,ck_017233,edge,2024-12-13 20:00:00,2
rid_014574,ck_017234,edge,2024-12-13 20:05:00,1
rid_009490,ck_017235,edge,2024-12-13 20:10:00,3
rid_011571,ck_017236,safari,2024-12-13 20:15:00,3
rid_002336,ck_017237,safari,2024-12-13 20:20:00,2
rid_010249,ck_017238,firefox,2024-12-13 20:25:00,3
rid_016406,ck_017239,edge,2024-12-13 20:30:00,2
rid_000087,ck_017240,chrome,2024-12-13 20:35:00,2
rid_003941,ck_017241,chrome,2024-12-13 20:40:00,2
rid_008172,ck_017242,safari,2024-12-13 20:45:00,3
rid_001445,ck_017243,safari,2024-12-13 20:50:00,1
rid_000431,ck_017244,firefox,2024-12-13 20:55:00,1
rid_000585,ck_017245,chrome,2024-12-13 21:00:00,3
rid_001583,ck_017246,edge,2024-12-13 21:05:00,2
rid_010841,ck_017247,chrome,2024-12-13 21:10:00,2
rid_014135,ck_017248,chrome,2024-12-13 21:15:00,1
rid_011834,ck_017249,firefox,2024-12-13 21:20:00,1
rid_005833,ck_017250,edge,2024-12-13 21:25:00,2
rid_013318,ck_017251,chrome,2024-12-13 21:30:00,1
rid_006489,ck_017252,safari,2024-12-13 21:35:00,1
rid_009136,ck_017253,edge,2024-12-13 21:40:00,0
rid_009690,ck_017254,safari,2024-12-13 21:45:00,1
rid_019654,ck_017255,chrome,2024-12-13 21:50:00,2
rid_010151,ck_017256,safari,2024-12-13 21:55:00,1
rid_010152,ck_017257,edge,2024-12-13 22:00:00,0
rid_001998,ck_017258,chrome,2024-12-13 22:05:00,2
rid_015937,ck_017259,chrome,2024-12-13 22:10:00,0
rid_001292,ck_017260,edge,2024-12-13 22:15:00,0
rid_013306,ck_017261,safari,2024-12-13 22:20:00,2
rid_019324,ck_017262,firefox,2024-12-13 22:25:00,3
rid_010525,ck_017263,edge,2024-12-13 22:30:00,1
rid_000171,ck_017264,firefox,2024-12-13 22:35:00,0
rid_006284,ck_017265,edge,2024-12-13 22:40:00,3
rid_000218,ck_017266,firefox,2024-12-13 22:45:00,0
rid_002371,ck_017267,chrome,2024-12-13 22:50:00,1
rid_013051,ck_017268,safari,2024-12-13 22:55:00,3
rid_006293,ck_017269,firefox,2024-12-13 23:00:00,1
rid_000146,ck_017270,chrome,2024-12-13 23:05:00,2
rid_013641,ck_017271,safari,2024-12-13 23:10:00,0
rid_012451,ck_017272,edge,2024-12-13 23:15:00,2
rid_001160,ck_017273,firefox,2024-12-13 23:20:00,1
rid_005414,ck_017274,safari,2024-12-13 23:25:00,0
rid_011404,ck_017275,firefox,2024-12-13 23:30:00,0
rid_005003,ck_017276,chrome,2024-12-13 23:35:00,0
rid_004430,ck_017277,chrome,2024-12-13 23:40:00,2
rid_016466,ck_017278,safari,2024-12-13 23:45:00,0
rid_013527,ck_017279,edge,2024-12-13 23:50:00,1
rid_000825,ck_017280,edge,2024-12-13 23:55:00,0
rid_007329,ck_017281,edge,2024-12-14 00:00:00,3
rid_016821,ck_017282,firefox,2024-12-14 00:05:00,0
rid_016899,ck_017283,firefox,2024-12-14 00:10:00,0
rid_014268,ck_017284,firefox,2024-12-14 00:15:00,1
rid_019828,ck_017285,firefox,2024-12-14 00:20:00,0
rid_009399,ck_017286,chrome,2024-12-14 00:25:00,2
rid_013165,ck_017287,safari,2024-12-14 00:30:00,0
rid_014122,ck_017288,safari,2024-12-14 00:35:00,0
rid_001950,ck_017289,firefox,2024-12-14 00:40:00,3
rid_013958,ck_017290,firefox,2024-12-14 00:45:00,2
rid_014117,ck_017291,chrome,2024-12-14 00:50:00,0
rid_001703,ck_017292,chrome,2024-12-14 00:55:00,3
rid_010328,ck_017293,safari,2024-12-14 01:00:00,1
rid_012337,ck_017294,chrome,2024-12-14 01:05:00,0
rid_003167,ck_017295,firefox,2024-12-14 01:10:00,0
rid_018154,ck_017296,safari,2024-12-14 01:15:00,3
rid_006940,ck_017297,safari,2024-12-14 01:20:00,3
rid_001429,ck_017298,edge,2024-12-14 01:25:00,3
rid_015267,ck_017299,firefox,2024-12-14 01:30:00,1
rid_001130,ck_017300,firefox,2024-12-14 01:35:00,0
rid_004319,ck_017301,firefox,2024-12-14 01:40:00,3
rid_001478,ck_017302,firefox,2024-12-14 01:45:00,3
