real_identity_id,browser_fingerprint_id,user_agent_family
rid_019475,bf_013164,chrome
rid_001529,bf_013165,edge
rid_006074,bf_013166,chrome
rid_007169,bf_013167,edge
rid_002653,bf_013168,edge
rid_012813,bf_013169,firefox
rid_011531,bf_013170,firefox
rid_008432,bf_013171,chrome
rid_009394,bf_013172,chrome
rid_017749,bf_013173,edge
rid_013023,bf_013174,firefox
rid_017179,bf_013175,safari
rid_005027,bf_013176,safari
rid_018949,bf_013177,chrome
rid_004170,bf_013178,edge
rid_012381,bf_013179,edge
rid_014731,bf_013180,safari
rid_010027,bf_013181,firefox
rid_018186,bf_013182,safari
rid_011787,bf_013183,edge
rid_004665,bf_013184,safari
rid_016245,bf_013185,chrome
rid_012727,bf_013186,firefox
rid_004263,bf_013187,chrome
rid_010731,bf_013188,chrome
rid_012403,bf_013189,firefox
rid_001705,bf_013190,safari
rid_007460,bf_013191,firefox
rid_019014,bf_013192,chrome
rid_015098,bf_013193,firefox
rid_003312,bf_013194,safari
rid_019418,bf_013195,edge
rid_015362,bf_013196,safari
rid_002025,bf_013197,firefox
rid_001009,bf_013198,edge
rid_018902,bf_013199,firefox
rid_007078,bf_013200,chrome
rid_007905,bf_013201,firefox
rid_011007,bf_013202,chrome
rid_005063,bf_013203,chrome
rid_018648,bf_013204,chrome
rid_016699,bf_013205,chrome
rid_019999,bf_013206,chrome
rid_004770,bf_013207,edge
rid_010429,bf_013208,chrome
rid_017361,bf_013209,edge
rid_007679,bf_013210,firefox
rid_000868,bf_013211,chrome
rid_010454,bf_013212,firefox
rid_006165,bf_013213,safari
rid_014704,bf_013214,chrome
rid_013940,bf_013215,firefox
rid_009879,bf_013216,chrome
rid_006307,bf_013217,firefox
rid_018585,bf_013218,firefox
rid_001029,bf_013219,safari
rid_003355,bf_013220,edge
rid_019774,bf_013221,safari
rid_016239,bf_013222,edge
rid_014235,bf_013223,chrome
rid_011280,bf_013224,safari
rid_001449,bf_013225,edge
rid_019490,bf_013226,chrome
rid_008473,bf_013227,edge
rid_006781,bf_013228,edge
rid_009650,bf_013229,chrome
rid_017271,bf_013230,chrome
rid_019518,bf_013231,safari
rid_016648,bf_013232,chrome
rid_004212,bf_013233,firefox
rid_013415,bf_013234,safari
rid_012598,bf_013235,chrome
rid_018861,bf_013236,firefox
rid_003802,bf_013237,edge
rid_004757,bf_013238,safari
rid_016667,bf_013239,firefox
rid_002706,bf_013240,firefox
rid_016653,bf_013241,edge
rid_018431,bf_013242,chrome
rid_016986,bf_013243,safari
rid_004446,bf_013244,safari
rid_019534,bf_013245,edge
rid_015804,bf_013246,chrome
rid_008991,bf_013247,edge
rid_014396,bf_013248,chrome
rid_016064,bf_013249,edge
rid_008806,bf_013250,firefox
rid_016249,bf_013251,chrome
rid_010985,bf_013252,chrome
rid_015376,bf_013253,chrome
rid_016950,bf_013254,firefox
rid_019027,bf_013255,firefox
rid_005246,bf_013256,edge
rid_019795,bf_013257,safari
rid_009658,bf_013258,chrome
rid_008624,bf_013259,firefox
rid_014477,bf_013260,edge
rid_013590,bf_013261,firefox
rid_019376,bf_013262,chrome
rid_008932,bf_013263,firefox
rid_012662,bf_013264,edge
rid_009315,bf_013265,chrome
rid_005423,bf_013266,safari
rid_003017,bf_013267,edge
rid_004657,bf_013268,edge
rid_017844,bf_013269,firefox
rid_001420,bf_013270,safari
rid_011753,bf_013271,safari
rid_012554,bf_013272,chrome
rid_008118,bf_013273,firefox
rid_013724,bf_013274,firefox
rid_014265,bf_013275,firefox
rid_008990,bf_013276,chrome
rid_005362,bf_013277,firefox
rid_018361,bf_013278,firefox
rid_004314,bf_013279,chrome
rid_016217,bf_013280,edge
rid_007439,bf_013281,chrome
rid_001058,bf_013282,firefox
rid_000146,bf_013283,safari
rid_017554,bf_013284,edge
rid_001970,bf_013285,edge
rid_004963,bf_013286,edge
rid_004823,bf_013287,edge
rid_000430,bf_013288,firefox
rid_015176,bf_013289,edge
rid_013618,bf_013290,firefox
rid_017651,bf_013291,chrome
rid_011241,bf_013292,firefox
rid_008265,bf_013293,chrome
rid_010420,bf_013294,edge
rid_002114,bf_013295,safari
rid_016449,bf_013296,firefox
rid_003255,bf_013297,edge
rid_009151,bf_013298,safari
rid_006602,bf_013299,edge
rid_006650,bf_013300,edge
rid_007412,bf_013301,firefox
rid_001807,bf_013302,chrome
rid_004709,bf_013303,firefox
rid_011972,bf_013304,safari
rid_004762,bf_013305,firefox
rid_006911,bf_013306,edge
rid_009496,bf_013307,safari
rid_002382,bf_013308,firefox
rid_010606,bf_013309,edge
rid_012184,bf_013310,safari
rid_000013,bf_013311,firefox
rid_008045,bf_013312,edge
rid_000598,bf_013313,safari
rid_015305,bf_013314,chrome
rid_006332,bf_013315,chrome
rid_016952,bf_013316,chrome
rid_005111,bf_013317,chrome
rid_004176,bf_013318,chrome
rid_016141,bf_013319,firefox
rid_001780,bf_013320,chrome
rid_013085,bf_013321,safari
rid_011420,bf_013322,edge
rid_013172,bf_013323,firefox
rid_002012,bf_013324,firefox
rid_010991,bf_013325,chrome
rid_012221,bf_013326,safari
rid_013066,bf_013327,firefox
rid_014145,bf_013328,firefox
rid_004513,bf_013329,edge
rid_019607,bf_013330,chrome
rid_013924,bf_013331,firefox
rid_018877,bf_013332,edge
rid_003066,bf_013333,firefox
rid_007052,bf_013334,chrome
rid_005647,bf_013335,edge
rid_019692,bf_013336,edge
rid_014253,bf_013337,safari
rid_017406,bf_013338,safari
rid_010723,bf_013339,chrome
rid_009695,bf_013340,safari
rid_011827,bf_013341,chrome
rid_000452,bf_013342,safari
rid_018595,bf_013343,safari
rid_014549,bf_013344,chrome
rid_009513,bf_013345,safari
rid_009740,bf_013346,safari
rid_004866,bf_013347,firefox
rid_012176,bf_013348,firefox
rid_002284,bf_013349,chrome
rid_013547,bf_013350,edge
rid_008949,bf_013351,safari
rid_002458,bf_013352,safari
rid_014606,bf_013353,edge
rid_008021,bf_013354,chrome
rid_002678,bf_013355,chrome
rid_007757,bf_013356,safari
rid_018176,bf_013357,safari
rid_012244,bf_013358,edge
rid_003640,bf_013359,edge
rid_019577,bf_013360,safari
rid_019291,bf_013361,chrome
rid_017165,bf_013362,edge
rid_019704,bf_013363,firefox
rid_014830,bf_013364,edge
rid_010014,bf_013365,edge
rid_003030,bf_013366,edge
rid_014655,bf_013367,edge
rid_019039,bf_013368,chrome
rid_011310,bf_013369,safari
rid_012413,bf_013370,edge
rid_005846,bf_013371,edge
rid_012549,bf_013372,firefox
rid_018952,bf_013373,edge
rid_015963,bf_013374,safari
rid_016784,bf_013375,firefox
rid_003643,bf_013376,firefox
rid_014003,bf_013377,edge
rid_000267,bf_013378,edge
rid_007586,bf_013379,safari
rid_010203,bf_013380,chrome
rid_000381,bf_013381,firefox
rid_012308,bf_013382,safari
rid_004122,bf_013383,safari
rid_009126,bf_013384,firefox
rid_008894,bf_013385,chrome
rid_000651,bf_013386,chrome
rid_019399,bf_013387,firefox
rid_002138,bf_013388,chrome
rid_002947,bf_013389,safari
rid_010484,bf_013390,safari
rid_008269,bf_013391,safari
rid_019919,bf_013392,chrome
rid_000945,bf_013393,edge
rid_001129,bf_013394,chrome
rid_018412,bf_013395,safari
rid_011830,bf_013396,chrome
rid_014606,bf_013397,chrome
rid_018097,bf_013398,chrome
rid_000368,bf_013399,edge
rid_010552,bf_013400,firefox
rid_011127,bf_013401,firefox
rid_015853,bf_013402,firefox
rid_001994,bf_013403,edge
rid_006894,bf_013404,firefox
rid_007930,bf_013405,edge
rid_014505,bf_013406,edge
rid_014528,bf_013407,edge
rid_016986,bf_013408,edge
rid_003161,bf_013409,firefox
rid_003128,bf_013410,firefox
rid_016912,bf_013411,chrome
rid_010017,bf_013412,chrome
rid_000550,bf_013413,edge
rid_010392,bf_013414,safari
rid_013876,bf_013415,chrome
rid_004948,bf_013416,edge
rid_016740,bf_013417,firefox
rid_018807,bf_013418,edge
rid_010844,bf_013419,firefox
rid_018045,bf_013420,edge
rid_011826,bf_013421,chrome
rid_001434,bf_013422,edge
rid_011818,bf_013423,firefox
rid_005807,bf_013424,firefox
rid_018740,bf_013425,safari
rid_003632,bf_013426,safari
rid_001942,bf_013427,edge
rid_002634,bf_013428,firefox
rid_011366,bf_013429,chrome
rid_019661,bf_013430,safari
rid_015348,bf_013431,firefox
rid_015578,bf_013432,chrome
rid_004567,bf_013433,firefox
rid_011541,bf_013434,firefox
rid_017776,bf_013435,firefox
rid_016550,bf_013436,edge
rid_005270,bf_013437,safari
rid_004413,bf_013438,chrome
rid_018338,bf_013439,firefox
rid_016434,bf_013440,chrome
rid_002124,bf_013441,firefox
rid_004844,bf_013442,firefox
rid_016432,bf_013443,safari
rid_016922,bf_013444,safari
rid_000714,bf_013445,chrome
rid_000615,bf_013446,safari
rid_002323,bf_013447,chrome
rid_004893,bf_013448,edge
rid_003899,bf_013449,chrome
rid_000280,bf_013450,firefox
rid_012377,bf_013451,chrome
rid_008823,bf_013452,edge
rid_009538,bf_013453,safari
rid_002787,bf_013454,firefox
rid_018063,bf_013455,safari
rid_012316,bf_013456,safari
rid_001567,bf_013457,chrome
rid_012236,bf_013458,safari
rid_003960,bf_013459,edge
rid_002098,bf_013460,chrome
rid_009792,bf_013461,edge
rid_018238,bf_013462,chrome
rid_001780,bf_013463,firefox
rid_004487,bf_013464,safari
rid_017740,bf_013465,safari
rid_006028,bf_013466,safari
rid_019905,bf_013467,chrome
rid_002864,bf_013468,safari
rid_013155,bf_013469,edge
rid_011815,bf_013470,chrome
rid_011742,bf_013471,chrome
rid_004580,bf_013472,firefox
rid_012660,bf_013473,safari
rid_005673,bf_013474,firefox
rid_014853,bf_013475,firefox
rid_012667,bf_013476,firefox
rid_018657,bf_013477,edge
rid_007182,bf_013478,chrome
rid_001897,bf_013479,firefox
rid_018859,bf_013480,safari
rid_004850,bf_013481,safari
rid_007868,bf_013482,edge
rid_010173,bf_013483,chrome
rid_010526,bf_013484,firefox
rid_007983,bf_013485,edge
rid_001685,bf_013486,firefox
rid_004268,bf_013487,firefox
rid_005666,bf_013488,edge
rid_019799,bf_013489,safari
rid_012407,bf_013490,firefox
rid_001103,bf_013491,chrome
rid_003154,bf_013492,chrome
rid_018054,bf_013493,safari
rid_000631,bf_013494,safari
rid_000532,bf_013495,chrome
rid_019619,bf_013496,chrome
rid_015395,bf_013497,chrome
rid_002015,bf_013498,edge
rid_015960,bf_013499,safari
rid_001412,bf_013500,safari
rid_010507,bf_013501,safari
rid_016858,bf_013502,safari
rid_004663,bf_013503,firefox
rid_009559,bf_013504,firefox
rid_004964,bf_013505,chrome
rid_011383,bf_013506,edge
rid_008278,bf_013507,edge
rid_014664,bf_013508,safari
rid_005052,bf_013509,firefox
rid_009556,bf_013510,edge
rid_019043,bf_013511,firefox
rid_018550,bf_013512,chrome
rid_008878,bf_013513,safari
rid_003067,bf_013514,chrome
rid_005498,bf_013515,safari
rid_005833,bf_013516,safari
rid_007783,bf_013517,edge
rid_006101,bf_013518,edge
rid_006254,bf_013519,edge
rid_014619,bf_013520,edge
rid_003939,bf_013521,chrome
rid_006514,bf_013522,safari
rid_000018,bf_013523,chrome
rid_014627,bf_013524,safari
rid_003996,bf_013525,firefox
rid_005849,bf_013526,edge
rid_019602,bf_013527,firefox
rid_000846,bf_013528,safari
rid_003172,bf_013529,firefox
rid_002823,bf_013530,edge
rid_012484,bf_013531,firefox
rid_009295,bf_013532,firefox
rid_015242,bf_013533,chrome
rid_004431,bf_013534,firefox
rid_017242,bf_013535,safari
rid_005981,bf_013536,safari
rid_006417,bf_013537,chrome
rid_002026,bf_013538,safari
rid_015395,bf_013539,firefox
rid_009899,bf_013540,edge
rid_004758,bf_013541,firefox
rid_005449,bf_013542,safari
rid_014550,bf_013543,firefox
rid_016628,bf_013544,firefox
rid_017180,bf_013545,safari
rid_010007,bf_013546,edge
rid_003241,bf_013547,firefox
rid_007628,bf_013548,edge
rid_019275,bf_013549,safari
rid_006973,bf_013550,edge
rid_008132,bf_013551,chrome
rid_017720,bf_013552,safari
rid_015639,bf_013553,chrome
rid_008351,bf_013554,safari
rid_005625,bf_013555,edge
rid_017704,bf_013556,safari
rid_006567,bf_013557,safari
rid_017992,bf_013558,safari
rid_003650,bf_013559,chrome
rid_006291,bf_013560,firefox
rid_011934,bf_013561,edge
rid_016231,bf_013562,chrome
rid_014007,bf_013563,firefox
rid_013966,bf_013564,safari
rid_015578,bf_013565,chrome
rid_014584,bf_013566,edge
rid_010612,bf_013567,safari
rid_019843,bf_013568,safari
rid_010769,bf_013569,edge
rid_019333,bf_013570,edge
rid_011969,bf_013571,safari
rid_018943,bf_013572,safari
rid_005148,bf_013573,edge
rid_018859,bf_013574,safari
rid_015610,bf_013575,edge
rid_018153,bf_013576,chrome
rid_004385,bf_013577,firefox
rid_018135,bf_013578,edge
rid_004544,bf_013579,safari
rid_016565,bf_013580,chrome
rid_005068,bf_013581,chrome
rid_016651,bf_013582,firefox
rid_003156,bf_013583,firefox
rid_018615,bf_013584,firefox
rid_007318,bf_013585,safari
rid_013118,bf_013586,edge
rid_007961,bf_013587,edge
rid_015484,bf_013588,firefox
rid_011944,bf_013589,edge
rid_013695,bf_013590,safari
rid_005500,bf_013591,chrome
rid_008788,bf_013592,edge
rid_001164,bf_013593,chrome
rid_008708,bf_013594,chrome
rid_015365,bf_013595,chrome
rid_014816,bf_013596,chrome
rid_012044,bf_013597,chrome
rid_003987,bf_013598,firefox
rid_018285,bf_013599,chrome
rid_004216,bf_013600,safari
rid_010920,bf_013601,edge
rid_009806,bf_013602,firefox
rid_016787,bf_013603,safari
rid_012392,bf_013604,chrome
rid_005585,bf_013605,edge
rid_007593,bf_013606,safari
rid_001018,bf_013607,safari
rid_004701,bf_013608,safari
rid_019380,bf_013609,chrome
rid_004826,bf_013610,chrome
rid_013339,bf_013611,safari
rid_008187,bf_013612,chrome
rid_012220,bf_013613,edge
rid_000763,bf_013614,safari
rid_019949,bf_013615,chrome
rid_007019,bf_013616,edge
rid_008135,bf_013617,firefox
rid_013524,bf_013618,firefox
rid_011524,bf_013619,safari
rid_006481,bf_013620,chrome
rid_016788,bf_013621,edge
rid_000449,bf_013622,chrome
rid_005938,bf_013623,firefox
rid_019643,bf_013624,chrome
rid_012258,bf_013625,edge
rid_015266,bf_013626,safari
rid_013440,bf_013627,edge
rid_018188,bf_013628,edge
rid_010707,bf_013629,chrome
rid_007023,bf_013630,edge
rid_019315,bf_013631,safari
rid_010052,bf_013632,firefox
rid_018427,bf_013633,chrome
rid_002381,bf_013634,safari
rid_005016,bf_013635,firefox
rid_018385,bf_013636,firefox
rid_012896,bf_013637,safari
rid_006926,bf_013638,chrome
rid_012004,bf_013639,edge
rid_000249,bf_013640,chrome
rid_011038,bf_013641,firefox
rid_016645,bf_013642,firefox
rid_015006,bf_013643,chrome
rid_015429,bf_013644,firefox
rid_012854,bf_013645,chrome
rid_002954,bf_013646,safari
rid_015531,bf_013647,firefox
rid_007088,bf_013648,chrome
rid_009768,bf_013649,edge
rid_017936,bf_013650,safari
rid_008648,bf_013651,edge
rid_007221,bf_013652,safari
rid_002348,bf_013653,firefox
rid_017914,bf_013654,safari
rid_018937,bf_013655,chrome
rid_010653,bf_013656,safari
rid_001451,bf_013657,firefox
rid_014926,bf_013658,edge
rid_012025,bf_013659,firefox
rid_014636,bf_013660,chrome
rid_011808,bf_013661,firefox
rid_014351,bf_013662,safari
rid_006466,bf_013663,firefox
rid_005544,bf_013664,safari
rid_016133,bf_013665,chrome
rid_017771,bf_013666,firefox
rid_004212,bf_013667,chrome
rid_002330,bf_013668,firefox
rid_003847,bf_013669,edge
rid_000210,bf_013670,firefox
rid_001773,bf_013671,edge
rid_019978,bf_013672,chrome
rid_016726,bf_013673,safari
rid_006837,bf_013674,edge
rid_006485,bf_013675,chrome
rid_008466,bf_013676,chrome
rid_011490,bf_013677,firefox
rid_017638,bf_013678,edge
rid_009098,bf_013679,chrome
rid_012841,bf_013680,edge
rid_000641,bf_013681,firefox
rid_007919,bf_013682,firefox
rid_010662,bf_013683,edge
rid_017772,bf_013684,safari
rid_000937,bf_013685,edge
rid_005133,bf_013686,firefox
rid_008718,bf_013687,safari
rid_007808,bf_013688,firefox
rid_005607,bf_013689,firefox
rid_003486,bf_013690,firefox
rid_000575,bf_013691,edge
rid_012686,bf_013692,chrome
rid_003748,bf_013693,firefox
rid_007108,bf_013694,edge
rid_000783,bf_013695,edge
rid_007816,bf_013696,firefox
rid_011852,bf_013697,safari
rid_005404,bf_013698,safari
rid_006605,bf_013699,chrome
rid_017195,bf_013700,chrome
rid_004946,bf_013701,safari
rid_003609,bf_013702,edge
rid_008257,bf_013703,firefox
rid_005599,bf_013704,chrome
rid_003726,bf_013705,firefox
rid_005003,bf_013706,firefox
rid_009283,bf_013707,safari
rid_010869,bf_013708,firefox
rid_014679,bf_013709,firefox
rid_000522,bf_013710,firefox
rid_004284,bf_013711,safari
rid_009208,bf_013712,chrome
rid_008943,bf_013713,safari
rid_006090,bf_013714,chrome
rid_009142,bf_013715,chrome
rid_009684,bf_013716,edge
rid_018699,bf_013717,chrome
rid_008344,bf_013718,edge
rid_014431,bf_013719,firefox
rid_003251,bf_013720,chrome
rid_018418,bf_013721,firefox
rid_002027,bf_013722,safari
rid_000639,bf_013723,firefox
rid_019032,bf_013724,edge
rid_011892,bf_013725,safari
rid_009794,bf_013726,safari
rid_006402,bf_013727,edge
rid_013659,bf_013728,edge
rid_017072,bf_013729,firefox
rid_015262,bf_013730,safari
rid_006165,bf_013731,safari
rid_000956,bf_013732,safari
rid_000431,bf_013733,edge
rid_013776,bf_013734,safari
rid_009871,bf_013735,safari
rid_011304,bf_013736,firefox
rid_013924,bf_013737,firefox
rid_003274,bf_013738,firefox
rid_006894,bf_013739,chrome
rid_004769,bf_013740,chrome
rid_011501,bf_013741,edge
rid_009551,bf_013742,firefox
rid_018506,bf_013743,safari
rid_013068,bf_013744,chrome
rid_019660,bf_013745,firefox
rid_013426,bf_013746,firefox
rid_004614,bf_013747,safari
rid_011736,bf_013748,safari
rid_013052,bf_013749,firefox
rid_003955,bf_013750,chrome
rid_001979,bf_013751,safari
rid_010324,bf_013752,firefox
rid_016573,bf_013753,edge
rid_005730,bf_013754,safari
rid_002291,bf_013755,firefox
rid_014502,bf_013756,safari
rid_002610,bf_013757,chrome
rid_009990,bf_013758,firefox
rid_007037,bf_013759,chrome
rid_002184,bf_013760,edge
rid_008310,bf_013761,firefox
rid_017275,bf_013762,safari
rid_015981,bf_013763,edge
rid_013970,bf_013764,chrome
rid_002448,bf_013765,firefox
rid_018471,bf_013766,firefox
rid_007944,bf_013767,safari
rid_011607,bf_013768,firefox
rid_014121,bf_013769,firefox
rid_009649,bf_013770,chrome
rid_012495,bf_013771,firefox
rid_014604,bf_013772,edge
rid_016601,bf_013773,chrome
rid_018157,bf_013774,firefox
rid_005449,bf_013775,chrome
rid_019637,bf_013776,edge
rid_006495,bf_013777,edge
rid_011290,bf_013778,firefox
rid_005060,bf_013779,firefox
rid_010421,bf_013780,firefox
rid_008802,bf_013781,edge
rid_015647,bf_013782,chrome
rid_004170,bf_013783,chrome
rid_004120,bf_013784,chrome
rid_009721,bf_013785,chrome
rid_009679,bf_013786,edge
rid_004997,bf_013787,firefox
rid_014960,bf_013788,safari
rid_005814,bf_013789,edge
rid_006496,bf_013790,firefox
rid_008301,bf_013791,safari
rid_004992,bf_013792,chrome
rid_012158,bf_013793,firefox
rid_002875,bf_013794,chrome
rid_010025,bf_013795,chrome
rid_009289,bf_013796,edge
rid_011230,bf_013797,firefox
rid_008735,bf_013798,chrome
rid_001338,bf_013799,safari
rid_010628,bf_013800,chrome
rid_008893,bf_013801,edge
rid_007201,bf_013802,safari
rid_011093,bf_013803,chrome
rid_017834,bf_013804,chrome
rid_012032,bf_013805,chrome
rid_017883,bf_013806,chrome
rid_010957,bf_013807,firefox
rid_019712,bf_013808,safari
rid_018187,bf_013809,edge
rid_018001,bf_013810,edge
rid_007401,bf_013811,firefox
rid_002241,bf_013812,safari
rid_001069,bf_013813,safari
rid_001715,bf_013814,safari
rid_011972,bf_013815,firefox
rid_005240,bf_013816,edge
rid_013337,bf_013817,firefox
rid_007659,bf_013818,chrome
rid_014116,bf_013819,safari
rid_004021,bf_013820,safari
rid_012913,bf_013821,firefox
rid_017400,bf_013822,firefox
rid_019521,bf_013823,edge
rid_010430,bf_013824,chrome
rid_015450,bf_013825,chrome
rid_003183,bf_013826,chrome
rid_000860,bf_013827,safari
rid_012642,bf_013828,edge
rid_014443,bf_013829,chrome
rid_000444,bf_013830,chrome
rid_010210,bf_013831,chrome
rid_010882,bf_013832,safari
rid_013194,bf_013833,safari
rid_014726,bf_013834,edge
rid_007032,bf_013835,edge
rid_000147,bf_013836,firefox
rid_017105,bf_013837,safari
rid_017929,bf_013838,firefox
rid_014521,bf_013839,chrome
rid_007243,bf_013840,safari
rid_019370,bf_013841,chrome
rid_011624,bf_013842,chrome
rid_001672,bf_013843,firefox
rid_011807,bf_013844,edge
rid_013929,bf_013845,chrome
rid_013584,bf_013846,edge
rid_010549,bf_013847,safari
rid_013348,bf_013848,chrome
rid_010721,bf_013849,firefox
rid_013757,bf_013850,edge
rid_002739,bf_013851,edge
rid_006005,bf_013852,edge
rid_013083,bf_013853,firefox
rid_017014,bf_013854,safari
rid_005950,bf_013855,edge
rid_016331,bf_013856,firefox
rid_008850,bf_013857,firefox
rid_011969,bf_013858,edge
rid_003783,bf_013859,firefox
rid_005085,bf_013860,safari
rid_008322,bf_013861,edge
rid_006305,bf_013862,chrome
rid_007573,bf_013863,edge
rid_017108,bf_013864,chrome
rid_007476,bf_013865,chrome
rid_015663,bf_013866,chrome
rid_014773,bf_013867,chrome
rid_015027,bf_013868,firefox
rid_015450,bf_013869,chrome
rid_013356,bf_013870,chrome
rid_017813,bf_013871,firefox
rid_015697,bf_013872,safari
rid_009284,bf_013873,firefox
rid_006402,bf_013874,chrome
rid_013614,bf_013875,safari
rid_007361,bf_013876,safari
rid_010893,bf_013877,chrome
rid_002638,bf_013878,edge
rid_002904,bf_013879,chrome
rid_003523,bf_013880,firefox
rid_001811,bf_013881,firefox
